idx,formula,regime,a_site,is_train,is_holdout,er_measured,er_predicted,ensemble_std,er_cm,delta_lst,delta_tilt,delta_res,sigma_conf,has_cm,cm_approx,gii,gii_norm,tolerance_factor,chi_A,chi_B,d0_per_field,d0_B_fraction,alpha_total,a_off_centering_frac,phase_transition,ordering_proxy,soft_mode_tolerance_weighted,RE_x_chi_A,f_lst
78,CaTi0.70Al0.15Ta0.15O3,II,Ca,True,False,65.6,63.651917,1.6578846,25.77965,37.76722,-0.00075019285,0.10579659,0.24022293,True,False,0.49466097,0.42427117,0.9688573974002452,1.0,1.5444999999999998,0.07690223260090356,0.85,11.9025,0.0,0.0,0.9097871735809745,0.7217987610631827,0.0,1.4650012703818711
79,CaLa4Ti4O15,II,Other,True,False,41.1,41.04837,0.8033541,30.835848,10.121058,-0.018498555,0.10996048,0.8469585,True,True,0.41444704,0.35547158,0.9719632363841024,1.08,1.54,0.09150625,1.0,61.39,0.0,0.0,-0.0,0.9719632363841023,1.08,0.32822376086430316
80,BaZn0.300Nb0.600Zr0.100O3,Ib,Ba,True,False,38.0,40.09371,1.5032899,19.79774,20.23619,-0.0015029965,0.061284088,0.1931163,True,False,0.33234966,0.2850566,1.0242499573491377,0.89,1.5879999999999999,0.0761572034862525,0.7,14.030999999999999,0.0,0.0,0.9312029739255494,0.4098150179133622,0.0,1.0221464672230265
81,Ba0.80Sr0.20Zn0.313Ta0.627Ti0.060O3,Ib,Ba,True,False,42.0,38.80298,1.4914356,25.428335,13.32861,-0.0011121017,0.04714768,0.17470756,True,False,0.26079932,0.22368781,1.0169871355167046,0.9020000000000001,1.54935,0.07267786518064653,0.687,14.15406,0.0,0.0,0.8556172858415277,0.24388549167830556,0.0,0.5241636937691752
82,Ba0.75Sr0.25Zn0.313Ta0.627Ti0.060O3,Ib,Ba,True,False,40.0,39.994595,1.4121939,25.603855,14.341807,-0.001066228,0.049997784,0.16913988,True,False,0.23799947,0.20413235,1.014082434356795,0.905,1.54935,0.07267786518064653,0.687,14.10406,0.0,0.0,0.8556172858415277,0.24460614803607922,0.0,0.5601424863560585
83,Ba4LaTiNb3O15,Ib,Ba,True,False,52.0,47.268463,1.7119383,13.565022,33.40593,-0.0007832679,0.29829592,0.8040215,True,True,0.23995605,0.20581052,1.0080474620495916,0.89,1.488,0.07941842370193727,0.8,67.25,0.0,0.0,1.0206609495468077,0.5554934212522287,0.0,2.462652106277454
84,Ba4LaSnNb3O15,Ib,Ba,True,False,39.0,38.28408,1.2952689,12.737082,25.249329,-0.0008217807,0.2984915,0.8079812,True,True,0.2547191,0.21847281,0.999995964748876,0.89,1.5719999999999998,0.06270964882892471,0.6,67.15,0.0,0.0,1.0417780726408796,0.35999854730959535,0.0,1.9823479977596126
85,Ca0.65Sm0.315Nd0.035Ti0.65Al0.35O3,II,Ca,True,False,39.7,39.71641,0.80791086,23.470377,16.163624,-0.0031047803,0.08551456,0.24660847,True,False,0.5148747,0.4416085,0.9661531457863456,1.0584500000000001,1.5645000000000002,0.06034284430593846,0.65,11.38815,0.0,0.0,0.6786199957288925,0.6279995447611246,0.0,0.6886819074103496
86,Ca0.25Sm0.675Nd0.075Ti0.25Al0.75O3,II,Other,True,False,22.74,22.646872,0.5859934,18.457018,4.188775,-0.05036267,0.05144112,0.23302606,True,False,0.4714333,0.40434876,0.9659567539666164,1.1252499999999999,1.5925,0.0236004855968237,0.25,10.551749999999998,0.0,0.0,0.5831623721972826,0.24148918849165413,1.1252499999999999,0.22694754916530935
87,Ca0.35Sm0.585Nd0.065Ti0.35Al0.65O3,II,Other,True,False,25.84,24.872242,0.68907547,19.567703,5.3049307,-0.051930927,0.051538847,0.2385629,True,False,0.48934627,0.41971272,0.9660063781052964,1.10855,1.5855000000000001,0.03290185703101604,0.35,10.76085,0.0,0.0,0.6714261441840633,0.3381022323368537,1.10855,0.27110646047724657
88,Ca0.45Sm0.495Nd0.055Ti0.45Al0.55O3,II,Ca,True,False,29.38,28.540304,0.7651349,20.766563,7.737399,-0.02018989,0.05653174,0.24268737,True,False,0.5025049,0.4309989,0.9660556489574564,1.09185,1.5785000000000002,0.04212539472052915,0.45,10.96995,0.0,0.0,0.7136254364437213,0.4347250420308554,1.09185,0.37258929173787686
89,Ca0.55Sm0.405Nd0.045Ti0.55Al0.45O3,II,Ca,True,False,32.85,31.829056,0.91465634,22.063604,9.723109,-0.01766252,0.06000649,0.24537024,True,False,0.51098293,0.4382705,0.9661045702824156,1.0751499999999998,1.5715000000000001,0.051272071562282064,0.55,11.17905,0.0,0.0,0.6983334628056416,0.5313575136553286,1.0751499999999998,0.44068543833545953
90,Ca0.75Sm0.225Nd0.025Ti0.75Al0.25O3,II,Ca,True,False,50.21,49.11571,0.7719321,25.00027,24.00553,-0.0015087756,0.111417376,0.2464211,True,False,0.5142866,0.44110405,0.9662013791232033,1.04175,1.5575,0.06933865388751924,0.75,11.597249999999999,0.0,0.0,0.570666035650198,0.7246510343424024,0.0,0.960210829723039
91,CaTi0.70Al0.15Ta0.15O3,II,Ca,True,False,65.5,63.511208,1.7058197,25.77965,37.62628,-0.0007490265,0.106025115,0.24022293,True,False,0.49466097,0.42427117,0.9688573974002452,1.0,1.5444999999999998,0.07690223260090356,0.85,11.9025,0.0,0.0,0.9097871735809745,0.7217987610631827,0.0,1.4595341674537863
92,Ca0.85Sm0.135Nd0.015Ti0.85Al0.15O3,II,Ca,True,False,69.2,68.54199,1.0415382,26.668907,41.706318,-0.00068622205,0.16744713,0.2448463,True,False,0.50933206,0.43685457,0.966249273895651,1.0250499999999998,1.5505,0.0782604257547778,0.85,11.806349999999998,0.0,0.0,0.4289714446623759,0.8213118828113033,0.0,1.5638555415863125
93,Ca5Nb.5Ta0.5TiO12,III,Ca,False,True,46.0,39.58573,1.1396073,0.0,41.75185,-0.000359748,0.54524016,0.9932205,False,True,0.5754076,0.49352762,0.9563043338850644,1.0,1.5560000000000003,0.08550293566627791,1.0,47.699999999999996,0.0,0.0,1.2190188607839887,0.6694130337195451,0.0,
94,Ca5NbTaTiO12,III,Ca,False,True,43.0,40.103462,1.1141092,0.0,37.86501,-0.0003656338,0.4999435,0.9934127,False,True,0.59228086,0.50799984,0.9552042302963716,1.0,1.5466666666666664,0.08488417238353166,1.0,49.51,0.0,0.0,1.2857832711819355,0.604962679187702,0.0,
95,Ca5Nb0.5Ta.5TiO12,III,Ca,False,True,40.0,39.058186,1.0360675,0.0,38.867588,-0.00036134478,0.5132895,0.9934149,False,True,0.59247434,0.5081658,0.9563043338850644,1.0,1.5360000000000003,0.08550293566627791,1.0,47.989999999999995,0.0,0.0,1.250275754650245,0.6120347736864412,0.0,
96,Ca5Ta2TiO12,III,Ca,False,True,38.0,37.60357,1.469813,0.0,29.465662,-0.0003559585,0.42898685,0.9937261,False,True,0.62088317,0.53253204,0.9552042302963716,1.0,1.5133333333333332,0.08488417238353166,1.0,50.089999999999996,0.0,0.0,0.742599863010615,0.5094422561580648,0.0,
97,BaZn0.333Co0.000Nb0.667O3,Ib,Ba,True,False,41.4,39.752705,1.2760139,19.72983,19.955273,-0.0014024283,0.06900625,0.20369485,True,False,0.371132,0.31832024,1.026571847475767,0.89,1.6166500000000001,0.0712735826041586,0.667,13.977,0.0,0.0,0.6551356949467928,0.38956594664019806,0.0,1.011426504942009
98,BaZn0.267Co0.067Nb0.667O3,Ib,Ba,True,False,40.1,37.743977,1.5284472,19.769308,17.913267,-0.0020777653,0.06347907,0.2043324,True,False,0.37342077,0.32028332,1.0263731872591584,0.89,1.632077922077922,0.07127069848559922,0.6663336663336663,13.98507,0.0,0.0,0.839721622384447,0.38925619426462016,0.0,0.9061150243599828
99,BaZn0.200Co0.133Nb0.667O3,Ib,Ba,True,False,38.2,36.284668,1.5299737,19.781626,16.446997,-0.0029366203,0.058982175,0.20518856,True,False,0.3764859,0.3229123,1.0262426855667806,0.89,1.64724,0.0713231088181709,0.667,13.98897,0.0,0.0,0.9112960057188453,0.38969767723617443,0.0,0.8314279624940841
100,BaZn0.133Co0.200Nb0.667O3,Ib,Ba,True,False,35.8,35.06587,1.4505835,19.807785,15.206279,-0.0040451996,0.055851035,0.20596163,True,False,0.37924534,0.32527906,1.0260769471009534,0.89,1.6626500000000002,0.07134808419320998,0.667,13.995000000000001,0.0,0.0,0.9112960057188453,0.38976400577019843,0.0,0.7676920463343075
101,BaZn0.067Co0.267Nb0.667O3,Ib,Ba,True,False,33.9,34.244884,1.4787663,19.847576,14.346576,-0.0050219977,0.05575753,0.20663568,True,False,0.38164517,0.3273374,1.025878972340711,0.89,1.678031968031968,0.07134519404213892,0.6663336663336663,14.003070000000001,0.0,0.0,0.827810677386086,0.3894537814877598,0.0,0.7228376906076591
102,BaLa4Ti4O15,Ib,Other,True,False,44.4,44.747925,0.89683926,32.38309,12.262724,-0.0151838185,0.11729499,0.7968837,True,True,0.21390313,0.1834649,0.9910075087951116,1.058,1.54,0.09150625,1.0,63.47,0.0,0.0,-0.0,0.9910075087951115,1.058,0.3786767723524839
103,SrLa4Ti4O15,II,Other,True,False,43.7,42.511314,1.1072075,33.20294,9.282314,-0.039824247,0.06588199,0.8282591,True,True,0.33423007,0.28666943,0.979016670610402,1.07,1.54,0.09150625,1.0,62.47,0.0,0.0,-0.0,0.9790166706104019,1.07,0.2795630146005143
104,CaTi0.60Mg0.1333Nb0.2667O3,III,Ca,True,False,62.97,60.994007,2.4314969,21.870686,39.004578,-0.00053513265,0.119274035,0.24534681,True,False,0.51090926,0.43820733,0.9545779894855208,1.0,1.525343,0.08392710202813872,0.8667,11.934724,0.0,0.0,0.9619495647698247,0.7254983635687855,0.0,1.7834181332949504
105,Ba3LaNb3O12,Ib,Ba,True,False,44.8,44.04253,0.3602242,0.0,43.954445,-0.00046396177,0.45865622,0.98882025,False,True,0.28122267,0.24120493,0.9955058051316688,0.89,1.475,0.07606889794096311,0.75,53.05,0.0,0.0,0.5748314811658929,0.44797761230925087,0.0,
106,Pb0.40Ca0.60Fe0.495Nb0.495Zr0.01O3,II,Ca,True,False,68.4,70.14016,1.9952886,26.785053,43.187874,-0.00041818377,0.16765401,0.21248408,True,False,0.40222856,0.3449918,0.9689831213724696,1.532,1.7111500000000002,0.05212021963415478,0.505,12.752849999999999,0.4,0.0,0.659748660541505,0.29360188577585833,0.0,1.6123871026127892
107,LaAlO3,Ia,Other,True,False,22.0,22.417439,0.54992723,18.004278,4.359919,-0.009784628,0.06302382,0.1496284,True,False,0.1530146,0.13124076,1.0085864165761609,1.1,1.61,0.0,0.0,10.91,0.0,0.0,-0.0,0.0,1.1,0.24216016882209881
108,La0.75Sr0.25Al0.75Ti0.25O3,Ib,Other,True,False,26.0,26.358042,0.24567336,21.64729,4.6835356,-0.025270466,0.052485835,0.1531814,True,False,0.16913605,0.14506814,1.0067896807675298,1.0625,1.5925,0.0236004855968237,0.25,11.482499999999998,0.0,0.0,0.5623351446188083,0.24830257980811754,1.0625,0.2163566709735953
109,La0.55Sr0.45Al0.55Ti0.45O3,Ib,Sr,True,False,29.0,30.68867,0.36322474,25.419237,5.325986,-0.1023621,0.045806654,0.15482683,True,False,0.1764985,0.15138292,1.0053753166527266,1.0325000000000002,1.5785000000000002,0.04212539472052915,0.45,11.9405,0.0,0.0,0.6881388137135884,0.44758110750627306,1.0325000000000002,0.20952580126618278
110,La0.50Sr0.50Al0.50Ti0.50O3,Ib,Sr,True,False,33.0,32.294834,0.43700957,26.520525,5.843255,-0.11499129,0.04604691,0.15497126,True,False,0.17714159,0.1519345,1.0050248666610828,1.025,1.5750000000000002,0.04670828057602069,0.5,12.055,0.0,0.0,0.6931471805599453,0.4974875666694586,1.025,0.22032953721692916
111,La0.45Sr0.55Al0.45Ti0.55O3,Ib,Sr,True,False,34.0,34.075817,0.5466612,27.698055,6.4650164,-0.13370478,0.046453185,0.15500563,True,False,0.17729463,0.15206575,1.00467565971476,1.0175,1.5715000000000001,0.051272071562282064,0.55,12.1695,0.0,0.0,0.6881388137135884,0.5474283871568819,1.0175,0.23341048315486412
112,La0.40Sr0.60Al0.40Ti0.60O3,Ib,Sr,True,False,39.0,37.255383,0.80024815,28.959879,8.30294,-0.06327729,0.05584175,0.15493341,True,False,0.17697318,0.15179005,1.004327689211849,1.01,1.568,0.055816886771091395,0.6,12.283999999999999,0.0,0.0,0.6730116670092565,0.5974033864728906,0.0,0.2867049271856419
113,La0.25Sr0.75Al0.25Ti0.75O3,Ib,Sr,True,False,46.0,46.18876,1.3895248,33.350582,12.830081,-0.059940618,0.06803564,0.15415157,True,False,0.17348486,0.14879812,1.003291131042045,0.9874999999999999,1.5575,0.06933865388751924,0.75,12.6275,0.0,0.0,0.5623351446188083,0.7475316517184663,0.0,0.3847033613986106
114,Ba0.99Zn0.10Co0.2333Nb0.6667O3,Ib,Ba,True,False,33.7,33.896706,1.5691022,19.314522,14.535578,-0.0052661845,0.051876504,0.20630181,True,False,0.3804572,0.32631847,1.0259797552666432,0.89,1.670324,0.07134799797302892,0.6667,13.945296999999998,0.0,0.0,0.9023302794744206,0.38962757829823735,0.0,0.7525724944163774
115,Ba0.993La0.0067Zn0.10Co0.2333Nb0.6667O3,Ib,Ba,True,False,34.0,33.95157,1.2624229,19.839872,14.054232,-0.0066953762,0.064160086,0.20472303,True,False,0.37482038,0.32148376,1.0254086483564733,0.8914074222266679,1.670324,0.07134799797302892,0.6667,13.988419999999998,0.0,0.0,0.8867728608627926,0.38985603248444356,0.0,0.7083831992464468
116,LaZn0.5Ti0.5O3,III,Other,True,False,34.0,32.11527,0.70706356,24.027462,8.029688,-0.0022090063,0.060328256,0.26797748,True,False,0.5800925,0.49754584,0.9416717568515662,1.1,1.595,0.06858467723998699,0.5,12.604999999999999,0.0,0.0,0.7958356517540113,0.4708358784257831,1.1,0.3341879387843793
117,Ba5Ta4O15,Ib,Ba,True,False,30.2,30.69804,0.61822337,26.495808,4.0781837,-0.0015492915,0.12559882,0.8642023,True,True,0.49588448,0.42532057,1.043329123221327,0.89,1.5,0.08192,1.0,70.83000000000001,0.0,0.0,-0.0,0.2870012630336018,0.0,0.1539180726249224
118,Ba4SrTa4O15,Ib,Ba,True,False,32.9,32.6702,0.93747413,27.272642,5.181974,-0.00096670527,0.21655083,0.8412386,True,True,0.3891058,0.3337364,1.0315440102015516,0.9020000000000001,1.5,0.08192,1.0,69.83000000000001,0.0,0.0,-0.0,0.2905367969395345,0.0,0.19000630741972122
119,Ba3Sr2Ta4O15,Ib,Ba,True,False,34.3,34.527405,1.1022662,28.067324,6.217572,-0.0009432151,0.24345402,0.8147022,True,True,0.28031817,0.24042915,1.0197588971817757,0.914,1.5,0.08192,1.0,68.83000000000001,0.0,0.0,-0.0,0.2940723308454673,0.0,0.22152350541148846
120,Ba2Sr3Ta4O15,Ib,Sr,True,False,35.2,34.081627,0.83738846,28.877607,4.962569,-0.0020735927,0.2435228,0.7874067,True,True,0.1803448,0.1546819,1.007973784162,0.9259999999999999,1.5,0.08192,1.0,67.83000000000001,0.0,0.0,-0.0,0.2976078647514,0.0,0.17184834602119214
121,BaSr4Ta4O15,Ib,Sr,True,False,33.2,34.393074,0.8632084,29.700645,4.485116,-0.002558384,0.20987153,0.7753529,True,True,0.13920218,0.11939383,0.996188671142224,0.9380000000000001,1.5,0.08192,1.0,66.83000000000001,0.0,0.0,-0.0,0.2988566013426672,0.0,0.1510107272081128
122,Sr5Ta4O15,II,Sr,True,False,43.5,40.83866,1.3058504,30.532917,10.113299,-0.0013336303,0.19377616,0.7973609,True,True,0.21562353,0.18494049,0.9844035581224484,0.95,1.5,0.08192,1.0,65.83000000000001,0.0,0.0,-0.0,0.2953210674367345,0.0,0.3312260993602413
123,Ba5NbTa3O15,Ib,Ba,True,False,31.7,29.644245,0.80993354,24.641758,4.890179,-0.0035490296,0.1158558,0.8668109,True,True,0.50894886,0.43652588,1.043329123221327,0.89,1.525,0.08192,1.0,70.25,0.0,0.0,0.6248168273542315,0.35875157879200226,0.0,0.19845089786207623
124,Ba5Nb2Ta2O15,Ib,Ba,True,False,34.2,31.508905,1.3332613,23.014235,8.334325,-0.002305474,0.16265166,0.8694517,True,True,0.522396,0.44805953,1.043329123221327,0.89,1.55,0.08192,1.0,69.67,0.0,0.0,0.7573274750562365,0.43050189455040266,0.0,0.36213782469849637
125,Ba5Nb3TaO15,Ib,Ba,True,False,37.2,35.598946,1.9266865,21.57411,13.787046,-0.0013715185,0.2391598,0.87211543,True,True,0.5361972,0.4598968,1.043329123221327,0.89,1.5750000000000002,0.08192,1.0,69.09,0.0,0.0,0.5977414315022147,0.5022522103088031,0.0,0.6390551452643932
126,Ba5Nb4O15,Ib,Ba,True,False,42.0,42.427025,1.8615556,20.290783,21.761534,-0.00083164254,0.37554064,0.8747942,True,True,0.55032563,0.47201478,1.043329123221327,0.89,1.6,0.08192,1.0,68.50999999999999,0.0,0.0,-0.0,0.5740025260672036,0.0,1.0724836986330197
127,Sr5Nb2Ta2O15,II,Sr,False,True,34.3,40.494614,1.3497869,25.723738,14.627942,-0.0015766401,0.14451034,0.78458506,True,True,0.17056593,0.14629455,0.9844035581224484,0.95,1.55,0.08192,1.0,64.67,0.0,0.0,0.8086717106532696,0.4429816011551017,0.0,0.568655379711922
128,Sr5Nb3TaO15,II,Sr,False,True,38.2,42.987133,1.5107396,23.815638,18.987398,-0.0012370633,0.1853362,0.7779826,True,True,0.14804022,0.12697423,0.9844035581224484,0.95,1.5750000000000002,0.08192,1.0,64.09,0.0,0.0,0.656057668721943,0.5168118680142852,0.0,0.7972659812850699
129,Li0.774Zr0.057NbO3,III,Other,True,False,30.97,31.604961,1.229562,11.842252,19.489216,-0.00039423193,0.2738881,0.5,True,False,1.7213045,1.0,0.8508881706081359,0.98,1.5854399243140969,0.08357815020305438,1.0,9.278469999999999,1.0,0.0,0.1788184630775815,0.5105329023648816,0.0,1.6457356252847852
130,Li0.774Zr0.057NbO3,III,Other,True,False,38.66,31.604961,1.229562,11.842252,19.489216,-0.00039423193,0.2738881,0.5,True,False,1.7213045,1.0,0.8508881706081359,0.98,1.5854399243140969,0.08357815020305438,1.0,9.278469999999999,1.0,0.0,0.1788184630775815,0.5105329023648816,0.0,1.6457356252847852
131,Li0.774Zr0.057NbO3,III,Other,True,False,27.75,30.755304,1.219976,11.842252,18.631691,-0.0003936585,0.28175452,0.5,True,False,1.7213045,1.0,0.8508881706081359,0.98,1.5854399243140969,0.08357815020305438,1.0,9.278469999999999,1.0,0.0,0.01788184630775815,0.5105329023648816,0.0,1.5733233003317275
132,Li0.774Zr0.057NbO3,III,Other,True,False,33.01,31.604961,1.229562,11.842252,19.489216,-0.00039423193,0.2738881,0.5,True,False,1.7213045,1.0,0.8508881706081359,0.98,1.5854399243140969,0.08357815020305438,1.0,9.278469999999999,1.0,0.0,0.1788184630775815,0.5105329023648816,0.0,1.6457356252847852
133,Ba6Nb4ZrO18,Ib,Ba,True,False,32.4,34.559544,1.7355293,20.063452,14.291471,-0.0017755358,0.20639591,0.85221463,True,True,0.43842605,0.3760384,1.0352098304336126,0.89,1.5460000000000003,0.08842643923240938,1.0,83.03,0.0,0.0,0.6023362505552261,0.5788741017398324,0.0,0.7123136636706384
134,Ba6Ta4TiO18,Ib,Ba,True,False,29.3,33.301033,0.80236197,27.882917,5.307248,-0.010418686,0.12128524,0.8662883,True,True,0.5063136,0.43426564,1.0469215009205646,0.89,1.5080000000000002,0.08367312951366797,1.0,85.03,0.0,0.0,0.5745361159142157,0.41935453959495167,0.0,0.19034048697272243
135,Ba5SrNb4TiO18,Ib,Ba,True,False,50.8,49.837082,1.7066473,22.405773,26.97784,-0.0010522183,0.45451468,0.8568579,True,True,0.46020326,0.39471674,1.0370667581101274,0.9,1.5880000000000003,0.08367312951366797,1.0,81.71000000000001,0.0,0.0,0.5374692697262018,0.6547946044851133,0.0,1.2040575435625454
136,Ba5SrNb4ZrO18,Ib,Ba,True,False,39.5,38.891106,2.2795653,20.386436,18.213266,-0.0013010313,0.2927061,0.83244216,True,True,0.3515417,0.30151764,1.025465330368623,0.9,1.5460000000000003,0.08842643923240938,1.0,82.03,0.0,0.0,0.5930695390082227,0.5847208017788262,0.0,0.8934011810597988
137,Ba5SrTa4TiO18,Ib,Ba,True,False,34.9,35.691692,0.83013177,28.606384,6.9034677,-0.005848615,0.18769252,0.84842366,True,True,0.42106193,0.3611452,1.0370667581101274,0.9,1.5080000000000002,0.08367312951366797,1.0,84.03,0.0,0.0,0.5745361159142157,0.423690626431544,0.0,0.24132612146994883
138,Sr6Nb4TiO18,Ib,Sr,False,True,46.2,40.67746,2.3543746,24.341005,16.130651,-0.0032526657,0.20905323,0.77374446,True,True,0.13383262,0.11478835,0.9877930440579412,0.95,1.5880000000000003,0.08367312951366797,1.0,76.71,0.0,0.0,0.6023362505552261,0.6716992699594,0.0,0.6626945354146224
139,BaZn0.333Ta0.667O3,Ib,Ba,True,False,29.5,29.490362,0.6642688,24.269247,5.244719,-0.0050705406,-0.018531103,0.19465652,True,False,0.33809444,0.2899839,1.026571847475767,0.89,1.5499500000000002,0.0712735826041586,0.667,14.363859999999999,0.0,0.0,0.6362828691929282,0.19478297332009903,0.0,0.21610555119406877
140,BaZn0.333Ta0.667O3,Ib,Ba,True,False,29.6,28.979437,0.7411089,24.269247,4.742896,-0.0022619541,-0.030445302,0.19465652,True,False,0.33809444,0.2899839,1.026571847475767,0.89,1.5499500000000002,0.0712735826041586,0.667,14.363859999999999,0.0,0.0,0.7305469979622509,0.19478297332009903,0.0,0.19542823063278394
141,BaZn0.333Ta0.667O3,Ib,Ba,True,False,28.4,28.843939,0.7470611,24.269247,4.6064186,-0.0024715818,-0.029253101,0.19465652,True,False,0.33809444,0.2899839,1.026571847475767,0.89,1.5499500000000002,0.0712735826041586,0.667,14.363859999999999,0.0,0.0,0.7776790623469123,0.19478297332009903,0.0,0.18980475990870255
142,BaZn0.333Ta0.667O3,Ib,Ba,True,False,30.2,29.20927,0.74871856,24.269247,4.9736123,-0.0020034635,-0.031584106,0.19465652,True,False,0.33809444,0.2899839,1.026571847475767,0.89,1.5499500000000002,0.0712735826041586,0.667,14.363859999999999,0.0,0.0,0.6598489013852589,0.19478297332009903,0.0,0.2049347596157392
143,NdCo0.5Ti0.5O3,III,Other,True,False,27.0,26.298111,0.6044887,22.47137,3.806778,-0.016059736,0.036023185,0.34203961,True,False,0.7845286,0.6728909,0.9098675208520876,1.14,1.71,0.06881527890689836,0.5,11.94,0.0,0.0,0.7393569925972749,0.4549337604260438,1.14,0.16940569266582323
144,Sr5Nb4O15,II,Sr,False,True,45.2,49.750526,1.7198431,22.153278,27.287594,-0.0007730049,0.31042778,0.7712378,True,True,0.12551808,0.10765697,0.9844035581224484,0.95,1.6,0.08192,1.0,63.51,0.0,0.0,-0.0,0.590642134873469,0.0,1.2317632632064655
145,Nd0.9Sr0.1Co0.45Ti0.55O3,III,Other,True,False,29.32,29.056131,0.85647714,23.710814,5.3292336,-0.0304691,0.046551824,0.31424415,True,False,0.71099883,0.6098243,0.9187601165610508,1.121,1.693,0.07206435700856671,0.55,12.065999999999999,0.0,0.0,0.7340147346278276,0.505318064108578,1.121,0.22475962233941021
146,Ba2SrYNb3O12,Ib,Ba,True,False,34.1,38.79484,2.8236525,0.0,34.7496,-0.0005021049,0.47214118,0.98529756,False,True,0.11946846,0.1024682,0.9920769724960904,0.9099999999999999,1.5050000000000001,0.07439590994708045,0.75,50.53,0.0,0.0,0.6039895997757572,0.4464346376232406,0.0,
147,BaSr2YNb3O12,II,Sr,True,False,34.7,35.314716,1.7109195,0.0,32.611145,-0.00047610854,0.48326683,0.98849785,False,True,0.26445967,0.2268273,0.9730416355520344,0.9299999999999999,1.5050000000000001,0.07439590994708045,0.75,49.53,0.0,0.0,0.6039895997757572,0.4378687359984154,0.0,
148,Sr3YNb3O12,III,Sr,True,False,34.9,34.715363,1.5561554,0.0,29.474512,-0.00042940406,0.40002814,0.99196565,False,True,0.4756701,0.40798268,0.9540062986079784,0.95,1.5050000000000001,0.07439590994708045,0.75,48.53,0.0,0.0,0.6039895997757572,0.4293028343735903,0.0,
149,BaZn0.33Ta0.67O3,Ib,Ba,True,False,29.1,28.669687,0.5246253,24.380663,4.3045607,-0.0030486002,-0.012486128,0.19506627,True,False,0.33961684,0.29128966,1.026720410695373,0.89,1.5495,0.07139835081404565,0.67,14.368599999999999,0.0,0.0,0.7046429285691175,0.1956291974502301,0.0,0.1765563430330012
150,BaZn0.33Ta0.67O3,Ib,Ba,True,False,30.4,28.669687,0.5246253,24.380663,4.3045607,-0.0030486002,-0.012486128,0.19506627,True,False,0.33961684,0.29128966,1.026720410695373,0.89,1.5495,0.07139835081404565,0.67,14.368599999999999,0.0,0.0,0.7046429285691175,0.1956291974502301,0.0,0.1765563430330012
151,Sr0.1Ba0.9Ti0.1Zn0.3Ta0.6O3,Ib,Ba,True,False,33.7,32.9255,1.1474687,25.39764,7.5083275,-0.002991033,0.022520568,0.18843216,True,False,0.31466106,0.26988506,1.0241328797925655,0.896,1.549,0.07358560145585893,0.7,14.247,0.0,0.0,0.9977174720630887,0.2732427936580817,0.0,0.2956309129509671
152,BaMg0.333Nb0.667O3,Ib,Ba,True,False,31.2,30.641293,1.4641418,18.161348,12.436866,-0.0026882,0.045768477,0.22347577,True,False,0.4398242,0.3772376,1.029880100729449,0.89,1.5034300000000003,0.07075562717619638,0.667,13.73724,0.0,0.0,0.6362828691929282,0.3882419836880746,0.0,0.6847986173713537
153,BaMg0.333Nb0.667O3,Ib,Ba,True,False,31.5,30.456997,1.422878,18.161348,12.257047,-0.0029820297,0.041582573,0.22347577,True,False,0.4398242,0.3772376,1.029880100729449,0.89,1.5034300000000003,0.07075562717619638,0.667,13.73724,0.0,0.0,0.7069809657699203,0.3882419836880746,0.0,0.6748974250149273
