idx,formula,regime,a_site,er_measured,PC1,PC2,PC3,PC4
962,Pb0.45Ca0.55Fe0.475Nb0.475Zr0.05O3,II,Pb,87.0,-1.6508706,7.1706743,-2.3390005,-0.12498983
963,Pb0.46Ca0.54Fe0.45Nb0.45Sn0.1O3,II,Pb,87.8,-2.4308484,7.4495263,-2.9330652,-0.05143066
964,Pb0.46Ca0.54Fe0.475Nb0.475Sn0.05O3,II,Pb,88.2,-2.8580973,7.5738373,-3.2762585,0.012095854
965,Ca0.9La0.1Mg0.05Ti0.95O3,III,Ca,90.4,-5.079477,1.6020255,0.15261614,0.22676085
966,Pb0.46Ca0.46La0.08Fe0.5Nb0.5O3,II,Pb,90.8,-3.0786567,7.05016,-3.148196,-0.0023965472
967,Pb0.45Ca0.55Fe0.45Nb0.45Sn0.1O3,II,Pb,86.7,-2.0821934,7.323131,-2.6497483,-0.087107725
968,Pb0.45Ca0.55Fe0.25Nb0.48Ta0.02O3,II,Pb,82.0,-2.5713046,6.684302,-1.9011207,0.67398626
969,Pb0.63Ca0.37ZrO3,III,Pb,110.0,-9.028607,-0.08293614,-1.6510246,-0.60266423
970,Ca0.16Sm0.16Li0.3Nd0.3TiO3,III,Ca,110.0,-8.876225,0.19354247,-2.3751945,-1.4585723
971,Ca0.2Li0.34Nd0.38La0.04TiO3,III,Ca,132.6,-9.753994,-2.8713217,-2.6951132,-0.3312567
972,Sr4Ce2Ti7O22,Ib,Sr,133.0,-10.015643,-3.8227005,-1.6299002,-0.03213381
973,Sr0.8Ca0.2TiO3,Ib,Sr,133.9,-10.399579,-4.0587144,-0.040016178,-1.1471786
974,Sr0.571Ce0.286TiO3,Ib,Sr,136.0,-10.223713,-3.7900474,-0.32082653,-1.0235267
975,Ca0.4Li0.24Nd0.28La0.04TiO3,III,Ca,136.4,-9.866746,-1.2489384,-3.4839096,-0.6017845
976,CaZr0.3Ti0.7O3,III,Ca,138.0,-8.681084,-2.8207617,-2.8900874,0.27660355
977,Pb0.6Ca0.4Fe0.475Nb0.475Sn0.05O3,II,Pb,139.4,-10.216438,0.9895047,-5.164036,-1.2812247
978,Pb0.6Zr0.6Ca0.4Fe0.2Nb0.2O3,III,Pb,140.7,-9.698917,-0.8159302,-4.814021,-0.19734037
979,Ca0.85Nd0.1TiO3,III,Ca,141.0,-10.038125,-2.4413388,-0.73797745,-0.84758276
980,CaZr0.2Ti0.8O3,III,Ca,141.0,-9.1370535,-2.9348004,-3.1657221,0.11452205
981,Ca0.73Nd0.18TiO3,III,Ca,141.0,-9.516928,-1.8893778,-0.38664052,-0.74633867
982,Ca0.6Li0.14Nd0.21La0.04TiO3,III,Ca,142.0,-9.905848,-2.0966437,-3.292368,-0.52161413
983,SrNd0.5Nb0.5O3,III,Sr,37.0,0.8847406,0.27864885,0.9921478,-0.81547105
984,Sr5Ce2Ti8O25,Ib,Sr,142.0,-9.961233,-3.7692716,-1.8603038,0.031272598
985,Pb0.7Ca0.3ZrO3,III,Pb,132.0,-10.047451,-1.1188874,-2.2177017,-0.8756072
986,Ca0.6Li0.15Nd0.1833La0.0333TiO3,III,Ca,128.2,-9.86638,-1.9275155,-3.5164754,-0.5108117
987,Pb0.56Ca0.44Fe0.5333W0.0667Nb0.4O3,II,Pb,127.2,-8.796327,3.526,-5.171884,-0.9137866
988,Pb0.6Ca0.4Fe0.495Nb0.495Zr0.01O3,II,Pb,126.7,-9.335969,1.5444558,-4.1037235,-1.0955496
989,Ca0.2Li0.25Nd0.25La0.1Nd0.1TiO3,III,Ca,110.4,-9.383335,-0.37789053,-2.5604718,-1.4212033
990,Pb0.95Ca0.05ZrO3,III,Pb,112.0,-9.945186,-1.3653783,-1.7393346,-0.8344715
991,Pb0.05Fe0.0333W0.0167Pb0.475Ca0.475Fe0.475Nb0.475O3,II,Pb,112.2,-7.4625053,4.869757,-4.889214,-0.5084158
992,Ca0.4Li0.3Nd0.3TiO3,III,Ca,112.6,-10.050423,-1.4518193,-2.3173864,-1.3495737
993,Ca0.3Li0.35Sm0.35TiO3,III,Ca,114.0,-9.843083,-1.0741323,-2.6255322,-1.1740828
994,Pb0.475Ca0.475La0.05Fe0.45Nb0.45Ti0.1O3,II,Pb,116.6,-6.803439,4.691965,-4.216703,-0.2896563
995,Na0.15La0.15Li0.35Sm0.35TiO3,III,Na,117.0,-10.049733,-0.7677901,-3.547315,-1.0485432
996,Ca0.2Li0.1Nd0.1Ti0.4O3,III,Ca,110.0,-9.942438,-1.5972049,-3.2897499,-0.77979726
997,Ca0.6Li0.05Nd0.05La0.1Nd0.1TiO3,III,Ca,117.0,-9.913997,-2.4599962,-0.74129903,-0.5996933
998,Pb0.65Ca0.35ZrO3,III,Pb,118.0,-9.539107,-0.5095573,-1.8380513,-0.7513148
999,Ca0.8Nd0.1333TiO3,III,Ca,119.0,-9.950057,-2.8923998,-0.31809726,-0.627104
1000,Ca0.8Sm0.1333TiO3,III,Ca,119.3,-9.929065,-2.9266362,-0.25849766,-0.624533
1001,Ca0.4Li0.25Nd0.2833La0.0333TiO3,III,Ca,121.3,-9.850782,-1.2304171,-3.529672,-0.6069077
1002,Ca0.45Li0.125Nd0.225Dy0.1TiO3,III,Ca,121.3,-9.860518,-1.3311127,-2.1545208,-0.52755237
1003,La0.5Na0.5TiO3,II,La,122.0,-9.408698,-2.6986237,0.12372344,-0.8046058
1004,Ca0.5Li0.2Nd0.2333La0.0333TiO3,III,Ca,123.0,-9.880947,-1.5697848,-3.5579789,-0.5760703
1005,Ca0.4Li0.15Nd0.15La0.1Nd0.1TiO3,III,Ca,117.0,-9.974446,-1.4438078,-2.637776,-0.55782795
1006,BaMg0.167Ta0.33Ti0.5O3,Ib,Ba,76.6,-6.7401376,0.037423182,1.3193458,1.5908161
1007,Pb0.4Ca0.6Mg0.3Nb0.6Sn0.1O3,III,Pb,52.2,-1.9829085,4.428872,-0.5984201,0.013725128
1008,La0.2Na0.2Ti0.4Ca0.6Mg0.2Nb0.4O3,III,La,52.3,-1.2836748,1.0986238,0.58826184,-0.8376944
1009,Ca0.8La0.1333Ti0.5Mg0.1667Nb0.3333O3,III,Ca,52.4,-1.3582158,-0.13756053,0.9044835,-0.8179928
1010,CaLa4Ti5O17,II,Ca,53.7,-0.947838,3.7490304,2.132393,1.2303637
1011,CaTi0.4Mg0.2Nb0.4O3,III,Ca,54.0,-0.9756642,0.92421275,1.009799,-0.6728623
1012,La0.5333Ti0.8Al0.2O3,II,La,54.0,-0.20498751,1.8143463,2.5151393,0.5076711
1013,BaZn0.25Ti0.25Nb0.5O3,Ib,Ba,54.8,-4.133934,-1.6761216,2.9940703,0.48793158
1014,Sm0.5Li0.5TiO3,III,Sm,55.0,-0.84697884,-0.084370255,0.28688073,-1.2659227
1015,CaLi0.1667Nb0.3333Ti0.5O3,III,Ca,55.0,-3.0409307,4.435736,-0.38485324,0.42018622
1016,Pb0.2Zr0.2Ca0.8Fe0.4Nb0.4O3,III,Pb,55.1,0.4131022,4.2438297,-1.1514584,-0.9867534
1017,Ba4La2Ti3Nb2O18,Ib,Ba,55.1,-4.4946666,0.28774425,2.4985967,1.204196
1018,CaLi0.1667Nb0.3333Ti0.5O3,III,Ca,55.2,-3.0409307,4.435736,-0.38485324,0.42018622
1019,CaLa4Ti5O17,II,Ca,57.0,-0.9520817,3.761849,2.1310904,1.2399207
1020,Ba5LaTi2Nb3O15,Ib,Ba,57.3,-4.6217833,3.053848,0.86741656,1.7800465
1021,Ca4.6Zn0.4Nb4TiO17,III,Ca,52.0,-2.388059,5.2497716,-0.45826778,0.54848427
1022,Ca0.7Ti0.7La0.3Ga0.3O3,II,Ca,52.0,0.73048687,-0.53438425,1.609622,-0.4308575
1023,CaTi0.6Al0.2Ta0.2O3,II,Ca,52.0,0.507252,-0.6715058,1.1222758,-0.91944253
1024,Ba3La2Ti2Nb2O15,Ib,Ba,49.8,-3.6486995,0.80596256,2.8192697,1.4340233
1025,Pb0.7Ca0.3La0.5Mg0.5Nb0.5O3,III,Pb,50.0,-2.8271222,6.8051567,-2.3928206,0.30840805
1026,La0.8333Mg0.25Ti0.75O3,III,La,50.0,-0.4041762,0.010618328,2.6208136,0.16746016
1027,Ca0.5La0.5Zn0.25Ti0.75O3,III,Ca,50.0,-0.17617616,-1.7926427,1.1035882,-0.8692867
1028,Ba2Sr3Nb4O15,Ib,Ba,50.0,-2.0641098,-1.7357575,2.700118,0.061307088
1029,CaZr0.6Ti0.4O3,III,Ca,50.0,0.71445227,1.2241534,0.07346671,-1.1903032
1030,Pb0.4Ca0.6Mg0.1667Nb0.3333Sn0.5O3,III,Pb,57.4,-0.8057261,5.4237237,-0.95734435,-0.26743063
1031,La0.5333Ni0.2TiO3,II,La,50.7,1.0201639,1.4925914,2.2449968,0.2576175
1032,Ca0.75Ti0.75Sm0.25Al0.25O3,II,Ca,51.0,1.2981954,-0.9704159,0.83171266,-0.90503913
1033,Ba3Sr2Nb4O15,Ib,Ba,51.0,-1.3530906,0.61990327,2.4002388,0.5716097
1034,Ca0.7La0.3Mg0.15Ti0.85O3,III,Ca,51.2,-1.0101578,-1.6955361,1.6579505,-0.78979874
1035,La0.66Ni0.01TiO3,II,La,51.4,1.4460244,-0.7457282,0.42914477,-0.2859886
1036,La0.3Al0.3Sr0.7Ti0.7O3,Ib,La,52.0,-3.0184479,-3.9614427,2.3020313,-0.23826863
1037,Li0.5Sm0.5TiO3,III,Li,52.0,-0.30679527,0.3783176,0.10034723,-1.3577853
1038,BaSm0.3Bi0.2Nb0.5O3,II,Ba,50.8,-0.6159046,1.3035756,2.4552846,0.88309216
1039,Pb0.4Ca0.6Fe0.475Nb0.475Sn0.05O3,II,Pb,78.0,-0.78497577,6.662299,-1.7634983,-0.27887508
1040,La0.5667Ti0.85Al0.15O3,II,La,57.7,-0.6029495,2.443139,2.4881954,0.566898
1041,La0.6167Ni0.075TiO3,II,La,58.0,-0.26720655,2.0922115,2.403382,0.5559275
1042,BaTi0.4Ga0.3Nb0.3O3,Ib,Ba,66.0,-6.060613,0.008536502,1.6319581,1.5441103
1043,La0.6133Ti0.92Al0.08O3,II,La,66.9,-1.177525,3.0351105,2.2365494,0.80932766
1044,Ca0.8Ti0.8Sm0.2Mg0.1Ti0.1O3,III,Ca,68.0,-2.8765686,-0.9008127,1.9276317,-0.362544
1045,CaTi0.6Mg0.1333Nb0.2667O3,III,Ca,68.0,-3.127202,0.7588227,1.4573627,-0.05581724
1046,Pb0.4Ca0.6Fe0.495Nb0.495Zr0.01O3,II,Pb,68.7,-0.4551727,5.146172,-0.8492475,-0.49120265
1047,La0.6467Ni0.03TiO3,II,La,69.4,-0.85982215,2.0770435,2.0536165,0.58481777
1048,Pb0.4Ca0.6Fe0.45Nb0.45Sn0.1O3,II,Pb,70.3,-0.21784613,5.98621,-1.3516015,-0.4546861
1049,La0.64Ti0.96Al0.04O3,II,La,71.9,-1.5548949,3.3804157,1.8371495,0.92330337
1050,Pb0.5Ca0.5Zr0.95Ti0.05O3,III,Pb,72.0,-1.0264233,4.3927555,-1.0220187,-0.5519724
1051,La0.64Ti0.96Al0.04O3,II,La,72.0,-1.219785,2.5214303,2.141566,0.74067396
1052,Pb0.5Ca0.5ZrO3,III,Pb,74.0,-2.978905,2.8215854,-0.09428634,-0.079492
1053,CaTi0.7Al0.15Ta0.15O3,II,Ca,65.4,-1.14171,0.077407196,1.8781509,-0.5982418
1054,Pb0.1Fe0.0667W0.0333Pb0.18Ca0.72Fe0.45Nb0.45O3,III,Pb,65.3,-1.0841552,5.6292,-1.4906456,-0.504736
1055,Pb0.4Ca0.6Mg0.255Nb0.255Sn0.01O3,III,Pb,65.0,-3.0245585,7.2365465,-2.941796,0.23175511
1056,La0.3Mg0.15Ti0.85Ca0.7O3,III,La,58.8,-1.0101578,-1.6955361,1.6579505,-0.78979874
1057,CaZr0.5Ti0.5O3,III,Ca,59.0,-0.55840105,1.2015586,0.4196843,-1.1177427
1058,La0.6333Ni0.05TiO3,II,La,59.6,-0.623315,2.2246888,2.2979875,0.6113652
1059,BaTi0.85Mn0.15O3,Ib,Ba,60.0,-3.9187527,0.22489318,2.043724,0.64263517
1060,CaTi0.4Mg0.2Ta0.4O3,III,Ca,60.2,1.153452,1.7228284,-0.399712,-1.1830941
1061,BaPr0.3Bi0.02Nb0.5O3,II,Ba,60.7,-1.7839868,2.184251,2.586403,1.3839997
1062,Ca2Ba3Ta2TiO12,Ib,Ca,61.0,-4.3038144,3.383916,0.053134367,1.9631929
1063,Ca0.68Nd0.08Ti0.8Sm0.2Al0.2O3,III,Ca,58.0,-1.3777378,-1.6777518,1.4417163,-0.61497307
1064,CaTi0.6Mg0.1333Nb0.2667O3,III,Ca,62.9,-3.127202,0.7588227,1.4573627,-0.05581724
1065,Pb0.4Ca0.6Mg0.3233Nb0.6467Sn0.03O3,III,Pb,63.0,-2.216507,4.409579,-0.62664735,0.10314788
1066,La0.6Ti0.9Al0.1O3,II,La,63.0,-0.7764283,2.258041,2.4674916,0.6694075
1067,La0.6533Ni0.02TiO3,II,La,63.3,-0.2608197,1.1755133,1.7565442,0.33444417
1068,BaMg0.2W0.2Ti0.6O3,Ib,Ba,63.9,-5.9824276,-1.7532268,2.2560892,0.932462
1069,Pb0.4Ca0.6Mg0.3367Nb0.6733Sn0.01O3,III,Pb,64.7,-2.287451,4.414408,-0.6558187,0.12493668
1070,La0.6Ti0.9Al0.1O3,II,La,62.6,-1.0009542,2.8582125,2.3453224,0.73822975
1071,SrLa0.5Nb0.5O3,III,Sr,37.0,0.6123585,0.28398544,0.8620845,-0.63876337
1072,CaLi0.2667Nb0.5333Sn0.2O3,III,Ca,23.3,2.9570665,4.551021,-1.2787628,0.36388308
1073,BaLa0.5Ta0.5O3,III,Ba,37.0,-0.010480605,0.8308777,1.6120663,0.5447196
1074,BaTi0.1Co0.45W0.45O3,Ib,Ba,24.0,1.9335544,-2.244084,-2.073346,1.6852874
1075,Ba0.98Zn0.5W0.5O2.98,Ia,Ba,24.0,3.8996797,-0.35943186,-0.45588437,0.18303914
1076,BaMg0.333Ta0.667O3,Ib,Ba,24.0,2.8580527,-2.2708035,-1.6566802,0.60515213
1077,CaIn0.5Ta0.5O3,III,Ca,24.0,4.942539,1.157655,-1.5130483,-0.039845355
1078,CaPr0.5Ta0.5O3,III,Ca,24.0,3.7685983,0.92940193,-0.9453554,-0.8351521
1079,BaMg0.283Ta0.567Sn0.15O3,Ib,Ba,24.0,2.1659749,-2.6331284,-1.0594014,0.6510374
1080,BaTi0.5Ni0.25W0.25O3,Ib,Ba,24.2,-1.0272336,-5.226979,-2.5676644,2.5621033
1081,BaHfO3,Ia,Ba,24.2,1.7560524,-3.2754092,-0.3805259,-0.43626177
1082,CaNd0.5Ta0.5O3,III,Ca,24.4,3.8932178,1.0705436,-0.9764917,-0.8480176
1083,BaMg0.33Ta0.63Ti0.017W0.017O3,Ib,Ba,24.5,2.0043721,-2.7169702,-1.2374243,0.67711073
1084,Ba0.9925Mg0.33Ta0.67O3,Ib,Ba,24.7,3.4739416,-1.9114797,-2.1303043,1.4796841
1085,BaMg0.33Ta0.53Ti0.067W0.067O3,Ib,Ba,23.6,1.0150757,-3.3388588,-1.1515843,0.62980986
1086,SrHfO3,III,Sr,23.5,-0.20809044,-4.634751,-0.8152108,0.09180937
1087,Sr3Zn0.5Mg0.5Nb2O9,II,Sr,22.3,0.8579677,-3.4328568,0.41419438,-0.6596295
1088,La0.952Na0.048Mg0.5W0.5O3,III,La,22.6,3.2354577,-0.03150878,-0.73514843,-0.45729494
1089,La0.907Na0.0938Mg0.5W0.5O3,III,La,22.6,3.1891034,0.17971876,-0.73817587,-0.44352776
1090,CaLi0.2333Nb0.4667Sn0.3O3,III,Ca,22.6,3.3673131,4.9803643,-1.7113763,0.32705256
1091,Ba0.99Zn0.5W0.5O2.99,Ia,Ba,23.0,3.8869226,-0.40566579,-0.47009003,0.17513262
1092,CaLa0.5Ta0.5O3,III,Ca,23.0,3.5584936,0.76982963,-0.9737262,-0.6346456
1093,NdMg0.5Ti0.5O3,III,Nd,23.0,3.1580145,-2.7020507,-0.9714496,-1.3362303
1094,Ca0.07Mg0.93TiO3,III,Ca,23.0,1.8119031,-1.8405741,0.36955315,-0.48289242
1095,LaAlO3,Ia,La,23.4,3.9653628,-1.499697,-0.79933405,-1.1567013
1096,BaZn0.1667Co0.1667Ta0.2222Nb0.2222Sb0.2222O3,Ib,Ba,24.9,0.41165522,-1.0117625,0.28832716,-0.7904736
1097,BaCo0.3333Ta0.6667O3,Ib,Ba,25.0,3.4493604,-2.3331926,-2.73576,2.4662967
1098,CaEr0.5Ta0.5O3,III,Ca,26.4,4.466871,1.5527402,-1.0003204,-1.2079811
1099,BaTi0.3Zn0.35W0.35O3,Ib,Ba,26.4,0.08157671,-3.081211,-0.8239593,0.78236115
1100,BaTi0.55Ni0.225W0.225O3,Ib,Ba,26.5,-1.9585799,-5.0847535,-1.5423299,2.0342798
1101,CaEu0.5Ta0.5O3,III,Ca,26.8,4.1249638,1.2532936,-0.9541316,-1.0477718
1102,CaY0.5Ta0.5O3,III,Ca,27.0,4.303579,1.4544497,-0.86385256,-1.2689043
1103,Ca0.6Ba0.4Y0.5Ta0.5O3,III,Ca,27.0,3.2309167,1.9020476,-0.6772365,-0.27889958
1104,Ba5Nb2Ta2O15,Ib,Ba,27.0,1.487806,-2.3562858,-0.33441016,-0.06328524
1105,BaMg0.1333Zn0.2Ta0.6667O3,Ib,Ba,27.0,1.7463206,-2.5303009,-0.9479514,0.9092069
1106,CaZrO3,III,Ca,27.0,3.8783102,1.0090278,-1.8004417,0.74821687
1107,BaMg0.3Ta0.6Ti0.1O3,Ib,Ba,26.3,1.5291278,-2.9755452,-0.84774196,-0.005962856
1108,CaYb0.5Ta0.5O3,III,Ca,25.8,4.5219746,1.6146892,-0.9987305,-1.2500619
1109,Sr2AlNbO6,Ib,Sr,25.0,0.21625422,-4.7791924,-1.0172476,0.15637368
1110,SmMg0.5Ti0.5O3,III,Sm,25.0,3.6793756,-1.7115966,-1.0174912,-1.4423405
1111,NdAlO3,II,Nd,22.3,3.8492546,-1.4406048,-0.8787589,-1.1130052
1112,Ba4LiTa2SbO12,Ib,Ba,25.1,1.5262746,4.531477,-0.34408313,-0.062113494
1113,CaLi0.3Nb0.6Sn0.1O3,III,Ca,25.2,2.6784592,4.3402257,-1.1081926,0.25385144
1114,BaTi0.5Zn0.25W0.25O3,Ib,Ba,25.4,-3.0695379,-5.6087813,-0.30450004,0.9839825
1115,Ba5Nb3TaO15,Ib,Ba,25.7,0.87372535,-1.8768798,0.42323327,-0.1232882
1116,CaSm0.5Ta0.5O3,III,Ca,25.8,4.063642,1.2246848,-0.98676723,-0.9477173
1117,BaMg0.3183Ta0.67O3,Ib,Ba,25.1,3.4739437,-1.9298764,-2.2142773,1.5724502
1118,BaYb0.5Ta0.5O3,Ib,Ba,22.1,1.593937,-0.7600736,1.1665926,-0.016863987
1119,La0.823Na0.176Mg0.5W0.5O3,III,La,22.1,2.8932595,0.13699155,-1.0855979,-0.49353924
1120,Ca5Nb2HfO12,III,Ca,22.0,2.2009795,3.8270338,-0.16316392,-0.24673787
1121,BaMg0.5W0.5O3,Ia,Ba,17.0,4.91053,-1.4676644,-1.9789587,0.29086807
1122,BaMg0.34W0.35Ti0.31O3,Ib,Ba,17.1,1.4561828,-4.9153523,-3.336883,2.3869197
1123,BaNi0.5W0.5O3,Ia,Ba,17.1,4.1999364,-1.8374629,-2.3493845,1.1132231
1124,BaMg0.33Ta0.13Ti0.267W0.267O3,Ib,Ba,17.4,0.4676763,-5.021439,-2.2467158,1.4965483
1125,DyAlO3,III,Dy,17.6,2.7343068,-3.072544,-1.082521,-1.0591894
1126,BaNi0.5W0.5O3,Ia,Ba,18.1,4.1999364,-1.8374629,-2.3493845,1.1132231
1127,SrNi0.5W0.5O3,II,Sr,18.3,1.9821999,-2.6784997,-1.2960097,1.1627108
1128,GdAlO3,III,Gd,18.4,3.2814984,-2.0850158,-1.0405633,-1.0640622
1129,Sr2AlNbO6,Ib,Sr,19.0,0.2088983,-4.775153,-1.0239483,0.1700356
1130,Ba.2Sr0.8SmSbO6,Ia,Ba,19.0,3.8017206,4.0048656,-0.21249005,-0.42123762
1131,BaZn0.5W0.5O3,Ia,Ba,19.0,3.8730068,-0.45528665,-0.48563293,0.16699962
1132,NdMg0.47Ba0.03Sn0.5O3,III,Nd,19.1,4.729084,0.11409656,-1.3930609,-0.9313657
1133,BaMg0.33W0.35Ti0.32O3,Ib,Ba,16.3,1.3180283,-5.012294,-3.3527257,2.450737
1134,ErAlO3,III,Er,16.3,2.9385297,-3.0520668,-1.2709584,-1.0777785
1135,Pb0.6Ca0.4Fe0.45Nb0.45Sn0.1O3,II,Pb,142.6,-10.19097,1.2246646,-5.408628,-1.2746971
1136,BaMg0.335W0.335Ti0.33O3,Ib,Ba,13.1,0.65908366,-4.733923,-2.9530382,2.1849205
1137,BaTi0.39Co0.305W0.305O3,Ib,Ba,14.0,-0.067611896,-4.7022734,-3.0657098,2.7206018
1138,BaMg0.35W0.33Ti0.32O3,Ib,Ba,14.4,1.3137162,-4.9363866,-3.0533688,2.1254976
1139,NdMg0.45Co0.05Sn0.5O3,III,Nd,19.2,4.5059056,-0.36058414,-1.432058,-0.9881884
1140,BaMg0.34W0.32Ti0.34O3,Ib,Ba,14.4,0.97762597,-5.1065617,-2.8838305,2.040493
1141,BaMg0.34W0.33Ti0.33O3,Ib,Ba,15.1,1.1409093,-5.052465,-3.0527909,2.1627858
1142,BaMg0.35W0.34Ti0.31O3,Ib,Ba,15.4,1.4580477,-4.8763757,-3.1915221,2.2274399
1143,BaMg0.33W0.33Ti0.33O3,Ib,Ba,15.4,1.0523373,-5.123215,-3.06145,2.1809268
1144,BaMg0.33W0.34Ti0.33O3,Ib,Ba,15.6,1.1451527,-5.0909915,-3.2073984,2.3307474
1145,YAlO3,III,Y,15.7,2.7927842,-3.250071,-1.0565556,-1.0307473
1146,Sr2SmSbO6,II,Sr,16.0,3.3954034,3.225911,-0.22176953,-0.5614651
1147,BaMg0.34W0.32Ti0.34O3,Ib,Ba,14.5,0.97762597,-5.1065617,-2.8838305,2.040493
1148,Ba0.5Sr0.5Zn0.1667Co0.1667Ta0.2222Nb0.2222Sb0.2222O3,Ib,Ba,27.0,-0.55938405,-1.6436,1.3579686,-0.42502597
1149,CaLa0.5Ta0.5O3,III,Ca,19.5,3.565947,0.81169856,-0.9929462,-0.60189444
1150,Ba2SmSbO6,Ia,Ba,20.7,4.3350444,4.522885,-0.6830771,-0.6130647
1151,Sr0.985La0.01Mg0.5W0.5O3,II,Sr,20.7,2.6639965,-2.0987785,-0.70425385,0.19399072
1152,Ba2Mg0.9Ca0.1WO6,Ia,Ba,20.8,4.2683396,-3.1416962,-3.2564802,0.78990436
1153,Sr0.036Mg0.964TiO3,II,Sr,20.8,1.1916149,-2.2525494,0.92779493,-0.44123513
1154,La0.786Na0.214Mg0.5W0.5O3,III,La,20.8,3.7796984,0.8699387,-1.3172085,-0.36365622
1155,CaSm0.5Nb0.5O3,III,Ca,20.9,3.6022546,1.3600693,-1.0230533,-0.6201397
1156,Ca5Ta2ZrO12,III,Ca,21.0,3.1080894,3.1011944,-1.0128866,0.22453474
1157,Ba0.95Zn0.5W0.5O2.95,Ia,Ba,21.0,3.9321306,-0.23787892,-0.41973698,0.20527363
1158,NdMg0.5Sn0.4Ti0.1O3,III,Nd,21.1,4.232527,-0.71798706,-1.2845215,-1.1882676
1159,BaTi0.4Zn0.3W0.3O3,Ib,Ba,21.2,-0.794889,-5.1580048,-1.461273,1.3154138
1160,CaYb0.5Ta0.5O3,III,Ca,21.2,4.5152774,1.80192,-1.5469904,-0.5316767
1161,SrCo0.5W0.5O3,II,Sr,21.2,2.3902411,-2.3215022,-1.3498122,1.1770474
1162,CaHfO3,III,Ca,21.4,3.6695952,-0.7179658,-1.6909542,-0.12754357
1163,BaTi0.45Ni0.275W0.275O3,Ib,Ba,21.6,-0.2954017,-5.1008916,-3.1723611,2.8484464
1164,Sr3ZnNb2O9,II,Sr,20.7,0.15535516,-2.805914,1.1340446,-0.7172283
1165,CaLa0.5Nb0.5O3,III,Ca,20.6,3.141724,0.87930983,-0.9930944,-0.32505193
1166,NdMg0.43Ca0.07Sn0.5O3,III,Nd,19.5,4.5628953,-0.18443803,-1.4682426,-1.1162395
1167,CaSm0.5Ta0.5O3,III,Ca,19.6,4.080647,1.4320977,-1.5370783,-0.23277077
1168,BaMg0.33Ta0.33Ti0.167W0.167O3,Ib,Ba,19.7,1.8149678,-3.047885,-2.3227272,0.91569453
1169,CaNd0.5Ta0.5O3,III,Ca,20.0,3.9006038,1.1161683,-0.99799114,-0.8117766
1170,CaNd0.5Nb0.5O3,III,Ca,20.0,3.442802,1.185997,-1.0112839,-0.5174289
1171,BaCo0.5W0.5O3,Ia,Ba,19.3,3.8373544,-1.6192205,-1.5836977,0.62718356
1172,Sr3Zn0.75Mg0.25Nb2O9,II,Sr,20.0,0.82401,-3.3670385,0.48472503,-0.63850653
1173,BaMg0.46W0.46Ti0.08O3,Ib,Ba,20.0,3.5387442,-1.752442,-2.3531919,1.1878668
1174,BaMg0.333Ta0.567W0.05Ti0.05O3,Ib,Ba,20.0,2.4936345,-2.2415435,-2.1633017,0.8253479
1175,BaTi0.4Ni0.3W0.3O3,Ib,Ba,20.0,0.7005346,-5.234753,-3.7029698,3.112959
1176,BaMg0.49Y0.006667W0.496667O3,Ia,Ba,20.0,4.7120976,-1.6206948,-2.0296283,0.26871726
1177,Ba0.97La0.02Mg0.5W0.5O3,Ia,Ba,20.0,4.722315,-1.4720892,-1.9198328,0.2148512
1178,BaLa0.5Ta0.5O3,III,Ba,27.1,0.82951874,0.24872498,0.62881637,0.47438616
1179,SrLa0.5Ta0.5O3,III,Sr,27.1,1.7127842,0.4002906,-0.3266686,0.043506045
1180,SrNd0.5Ta0.5O3,III,Sr,27.1,2.0522587,0.3270042,-0.31883729,-0.096985884
1181,Sr5Nb2Ta2O15,II,Sr,33.2,1.146481,-2.6224363,0.6517535,-0.18259503
1182,BaHo0.5Ta0.5O3,II,Ba,33.5,1.9352239,0.6011339,1.6330477,0.088247016
1183,Ba8ZnNb5.4Sb0.6O24,Ib,Ba,33.6,-2.3443615,-2.648017,1.9600948,-0.26615632
1184,Ba0.99Co0.2333Zn0.1Nb0.6667O3,Ib,Ba,33.7,-0.76149017,-2.9327142,1.6090014,-0.28250185
1185,Ba2Sr3Ta4O15,Ib,Ba,33.7,0.22729391,-3.5344253,0.17978172,-0.113842644
1186,Sr0.35Ba0.65Y0.5Nb0.5O3,III,Sr,33.8,0.5918158,-0.07492784,2.1427302,0.42896634
1187,Ba0.99La0.0067Co0.2333Zn0.1Nb0.6667O3,Ib,Ba,34.0,-1.5414836,-2.8832076,1.4536462,-0.12231121
1188,Ba4LiNb2TaO12,Ib,Ba,34.0,-0.17896798,2.4276173,1.6956203,0.74409103
1189,Ba10Ta7.52Ti0.48O30,Ib,Ba,34.0,2.0093439,-2.0285575,-0.30397764,-0.39334103
1190,Ca5Ta2Ti0.6Hf0.4O12,III,Ca,34.0,1.4606469,4.1174126,-0.50628144,-0.12421647
1191,Ca0.5Sm0.5Mg0.25Ti0.75O3,III,Ca,34.0,1.3597194,-2.6314156,0.03130883,-1.0984372
1192,SrGd0.5Nb0.5O3,III,Sr,34.0,1.195632,0.09257425,1.0398809,-0.839561
1193,Ba3Sr2Ta4O15,Ib,Ba,33.2,1.7032784,-1.9388142,-0.18572888,-0.034850698
1194,Sr0.5La0.5Ti0.5Al0.5O3,Ib,Sr,33.0,-0.5926617,-3.979442,0.52795804,-0.718182
