sample_idx,feature_name,shap_value
3,f_27,0.2866185407664037
3,f_28,-0.4299735327047011
3,f_29,0.8978122528865271
3,f_30,0.5215393602387219
3,f_31,-0.05505087969469479
3,f_32,0.8884366325952563
3,f_33,0.1485287699038656
3,f_34,0.5740105152509613
3,f_35,-0.06708713329129096
3,f_36,-0.0907195094746599
3,f_37,-1.4676177491095816
3,f_38,0.12885645084549915
3,f_39,-1.4396758797823728
3,f_40,0.3367298130249341
3,f_41,0.16919220443810037
3,f_42,-1.6234661522281775
3,f_43,0.21468246457817927
3,f_44,-0.07107334424117058
3,f_45,0.29295905729997973
3,f_46,-0.07831201384325072
3,f_47,0.42929915563739685
3,f_48,0.05813371711615543
3,f_49,0.1453002475097903
3,f_50,-0.02007928366502869
3,f_51,0.01983673624435922
3,f_52,-0.04413671358993003
3,f_53,0.17866229436056158
3,f_54,0.06370271254071745
3,f_55,0.5734458113095918
3,f_56,-0.2501810899595798
3,f_57,-0.08509461243677252
3,f_58,6.411693989734338
3,f_59,-0.05177117766440491
3,f_60,-0.12801092174462939
3,f_61,0.28017121113762483
3,f_62,-0.7874135415205497
3,f_63,-2.4018146513968652
3,f_64,0.9954201611118526
3,f_65,0.038177907363891955
3,f_66,0.11577103213525727
3,f_67,-1.046767419579738
3,f_68,0.28059635503738994
3,f_69,0.08742553383732764
3,f_70,0.012296458477307199
3,f_71,-0.1417959385916804
3,f_72,-0.10334763423876167
3,f_73,0.23660129464833587
3,f_74,-0.21121605967698906
3,f_75,0.0
3,f_76,0.0
3,f_77,-0.3855911884372737
3,f_78,0.6167950424580059
3,f_79,-0.35317234936058867
3,f_80,0.11823158879829682
3,f_81,-0.3724298335217388
3,f_82,-0.13594376857365403
3,f_83,1.8054280561436593
3,f_84,0.013430010375236102
3,f_85,0.3173213626321434
3,f_86,0.11407958391639167
3,f_87,-0.06927999230595028
3,f_88,0.11013493012593678
3,f_89,-0.005162711600181602
3,f_90,-0.291782533351977
3,f_91,-0.17649874893937142
3,f_92,0.027909957135692623
3,f_93,-3.519428053690575
3,f_94,-0.38800689630261415
3,f_95,0.0
3,f_96,0.11535503581562345
3,f_97,0.03487041696446387
3,f_98,0.006731760866127097
3,f_99,-0.03717594388947991
3,f_100,-0.12985895299697567
3,f_101,-0.14126558702792003
3,f_102,1.4245297111911017
3,f_103,-2.7522903627560105
3,f_104,-0.11256013870239258
3,f_105,-0.03550500660203397
3,f_106,-0.08092823771185813
3,f_107,-0.004937241114675999
4,f_0,0.22629307280453695
4,f_1,-3.0527743724916565
4,f_2,-0.1614209853641644
4,f_3,1.4911775051498657
4,f_4,-0.08209664351268804
4,f_5,0.4414376357229189
4,f_6,-3.0122664291670147
4,f_7,0.5969460785168598
4,f_8,-0.5623177356687918
4,f_9,-1.9183098531063985
4,f_10,0.09546359010602856
4,f_11,0.07579204683097604
4,f_12,-2.2178395793473635
4,f_13,-3.3149277299059876
4,f_14,1.368040682644847
4,f_15,0.2578027881052756
4,f_16,0.0062592706144510134
4,f_17,0.7191315440745498
4,f_18,1.7753754459934066
4,f_19,0.42546791886903423
4,f_20,-0.5975905092354175
4,f_21,-0.6836681156335712
4,f_22,1.2764396929053328
4,f_23,0.6270924505848354
4,f_24,0.9106278211119385
4,f_25,-0.16040078635786884
4,f_26,0.9904833519988518
4,f_27,-0.9105644876586609
4,f_28,-0.4684084949233424
4,f_29,-0.5668442554339419
4,f_30,0.16743000491769894
4,f_31,-0.3481071421668595
4,f_32,0.4789543490945342
4,f_33,0.19389289222795306
4,f_34,0.4246322454878456
4,f_35,-0.2713745737463871
4,f_36,-0.823441229441808
4,f_37,-1.099592195263766
4,f_38,0.0848500361829651
4,f_39,-0.9603281784324301
4,f_40,0.14522255792873517
4,f_41,0.11513415647017325
4,f_42,-0.8921392553328132
4,f_43,0.09409977328362228
4,f_44,0.034823451062846
4,f_45,-0.06722284778824038
4,f_46,-0.1698118897924258
4,f_47,0.27806546924816616
4,f_48,0.21478630912215219
4,f_49,0.1292607634138031
4,f_50,-0.25499155901127746
4,f_51,-0.06078163691498681
4,f_52,-0.22755417464623184
4,f_53,-0.20265331763981315
4,f_54,0.29757388713545935
4,f_55,-0.9724304097400723
4,f_56,0.04720508991057814
4,f_57,0.023562689992139663
4,f_58,-0.5132978365029638
4,f_59,-0.6915170052590088
4,f_60,0.07332377530985995
4,f_61,1.1478948518817176
4,f_62,-1.3775273448290866
4,f_63,-2.5884762746942975
4,f_64,0.02907783128390827
4,f_65,-0.28707770341852434
4,f_66,0.6420225681210292
4,f_67,0.2622306715578741
4,f_68,0.7143232031211489
4,f_69,0.1724539830600792
4,f_70,0.01750612953138075
4,f_71,0.23805678576034053
4,f_72,0.9912422585244184
