scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,scatter4_x,scatter4_y,scatter5_x,scatter5_y,scatter6_x,scatter6_y,scatter7_x,scatter7_y,scatter8_x,scatter8_y,ref_line_value,ref_line_label
,,1.0446092816547279,24.743359,0.9929212650530506,45.731087,0.9589427589502661,106.733505,0.9819445112326396,29.64027,,,,,,,,,,
,,1.0429456873068763,22.61298,0.9066290106409909,33.633327,0.9569159100346628,101.52028,0.9462374380969072,28.116226,,,,,,,,,,
,,1.0412873832541623,21.271744,0.91706240687268,40.182617,0.9194151513981693,114.08335,0.9462374380969072,28.1349,,,,,,,,,,
,,1.039634344301628,22.127987,0.9827785021977617,40.522137,0.9328166764281388,127.93034,0.9405372125662027,28.786194,,,,,,,,,,
,,1.0329651561833482,24.173971,0.9597711863926692,37.350483,0.9488112538938004,47.617012,,,,,,,,,,,,
,,1.037986545414049,25.087551,0.9844035581224483,40.03266,0.9928546160160825,56.34081,,,,,,,,,,,,
,,1.0314472553290563,29.36444,0.9844035581224483,49.238377,1.011679808875938,65.89467,,,,,,,,,,,,
,,1.0087163087068758,24.67218,0.9898319364240615,134.67493,1.0305050017357935,66.66744,,,,,,,,,,,,
,,1.0347065684839611,28.845242,0.9945342259082613,134.55037,0.9928546160160825,57.95283,,,,,,,,,,,,
,,1.033554411834337,23.42999,0.9898182191268498,137.5728,1.011679808875938,68.092125,,,,,,,,,,,,
,,1.0353221787873033,22.698603,0.9080638745511167,33.180504,1.0305050017357935,68.65112,,,,,,,,,,,,
,,1.0382684570422471,22.40363,0.9915113255255614,137.75804,0.9381845950261735,41.38031,,,,,,,,,,,,
,,1.0305555388693273,23.981659,0.8981141585732536,33.229954,0.9459557830579682,43.473484,,,,,,,,,,,,
,,1.0014534721570705,26.029673,0.9517456201752582,22.961563,0.9719632363841023,42.994606,,,,,,,,,,,,
,,1.0118139796583823,38.391014,0.9701368398887897,30.807495,0.9710227784872623,44.94877,,,,,,,,,,,,
,,1.0265553431052288,32.228325,1.010406670978513,22.429592,0.9719632363841023,56.17732,,,,,,,,,,,,
,,1.0265569935184018,29.029352,0.9819967034571123,20.62994,0.9725902083153288,52.48408,,,,,,,,,,,,
,,1.0412147352971912,23.004305,1.010406670978513,22.387196,0.9203475644761822,27.370243,,,,,,,,,,,,
,,1.0429825022501575,20.788609,0.9805214032453459,15.01183,0.9719632363841023,41.05238,,,,,,,,,,,,
,,1.044161013552135,24.376017,0.9745702575264658,19.086706,0.9687891909822673,41.82937,,,,,,,,,,,,
,,1.040180537525631,18.47147,0.9741624232666146,24.999714,0.940292443800602,23.800045,,,,,,,,,,,,
,,1.030081467640438,31.47203,0.9689665903834956,20.125805,0.9656151455804325,41.22718,,,,,,,,,,,,
,,1.029978780614945,24.794811,0.968577134358422,35.916805,0.9592670547767627,41.810047,,,,,,,,,,,,
,,1.0265569935184018,39.24016,0.9693563597279781,31.626835,0.9431027572826284,27.312344,,,,,,,,,,,,
,,1.0267005997817253,29.135015,0.8981141585732536,25.589785,0.9459668677195602,32.531513,,,,,,,,,,,,
,,1.0424775110780864,38.00906,0.9080638745511167,25.51595,0.9488112538938004,39.797386,,,,,,,,,,,,
,,1.0298681408160726,24.587666,0.9844035581224483,39.31841,0.9566584769540257,59.407623,,,,,,,,,,,,
,,1.0292844361794204,24.848764,0.9614371234520316,33.1829,0.9702158694264454,46.260754,,,,,,,,,,,,
,,1.028705370406722,25.013103,0.9173975598765621,32.191643,0.9438056636210207,49.90335,,,,,,,,,,,,
,,1.0281269558216197,24.859638,1.0050248666610828,34.06382,0.9610790922089958,57.352345,,,,,,,,,,,,
,,1.053137759214007,31.095758,0.9080638745511167,28.519848,0.9470951656895635,45.75375,,,,,,,,,,,,
,,1.0520965948450363,26.33042,0.9252168894585556,30.67218,0.9536591946071262,53.097748,,,,,,,,,,,,
,,1.0510574870970408,23.745987,0.9254300730736382,31.42068,0.9374879421382191,25.514542,,,,,,,,,,,,
,,1.0500204298823423,21.600784,0.9275673249745011,30.284489,0.9470951656895635,45.095497,,,,,,,,,,,,
,,1.0489854171372637,19.89465,0.9780557620882131,32.408634,0.9502585134318872,44.18327,,,,,,,,,,,,
,,1.0424775110780864,25.185535,0.9132256746565688,32.95162,0.9516727969757941,48.95201,,,,,,,,,,,,
,,0.9992704466858982,16.847744,0.9392812247753951,36.590313,0.9545892771383795,59.711823,,,,,,,,,,,,
,,1.0205907875125835,18.434439,0.9844035581224483,38.314987,0.9574858317030593,71.48375,,,,,,,,,,,,
,,1.0269681116388458,18.26173,0.9780557620882131,33.958916,0.9604000180687334,93.66245,,,,,,,,,,,,
,,1.0407781962696858,16.669287,0.9205515739490236,31.598963,0.9633703175567788,118.96185,,,,,,,,,,,,
,,1.0282084112905834,22.749136,0.9904726306139555,34.143555,0.9431137751814406,36.9869,,,,,,,,,,,,
,,1.0282084112905834,22.019701,0.9205515739490236,27.098154,0.9604114438304479,106.242004,,,,,,,,,,,,
,,1.0282084112905834,21.510433,0.9080638745511167,33.314655,0.9545779894855209,66.2987,,,,,,,,,,,,
,,1.0424774259778815,15.297651,0.9254300730736382,27.363123,0.9488112538938004,49.471405,,,,,,,,,,,,
,,1.040180537525631,18.470005,0.9252168894585556,26.119236,0.9241087387818823,23.419327,,,,,,,,,,,,
,,1.0331997142580136,17.168709,0.8981141585732536,30.742065,0.9235782490046318,23.651787,,,,,,,,,,,,
,,1.035411272315386,19.057133,0.9701368398887897,22.0251,0.9231360744302164,24.104858,,,,,,,,,,,,
,,1.0376323183363436,14.158478,0.9132256746565688,28.383701,0.9225345910672563,23.670324,,,,,,,,,,,,
,,1.0409818112938998,13.696561,0.9685786915588908,30.534184,0.9241087387818823,23.161327,,,,,,,,,,,,
,,1.0424774259778815,15.29133,0.9228783357397953,26.480259,0.9235782490046318,23.326775,,,,,,,,,,,,
,,1.0432268460795548,15.16239,0.9132256746565688,30.801666,0.9231360744302164,23.876226,,,,,,,,,,,,
