scatter0_x,scatter0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,ref_line_value,ref_line_label
,,0.19483557,0.18356700000000004,0.1937783,2.1663250000000005,0.31958148,0.06655500000000103,,
,,0.19175205,0.9601359999999985,0.1779247,1.164749999999998,0.31958148,0.31237099999999884,,
,,0.1935656,0.7640220000000006,0.16704775,2.4368599999999994,0.31958148,0.7575360000000018,,
,,0.99175656,15.72455,0.17544721,1.0497949999999996,0.8963071,1.1077019999999997,,
,,0.19062702,0.5686619999999998,0.2275149,0.12503000000000242,0.9949099,3.690014999999999,,
,,0.17834312,2.9548699999999997,0.1615416,1.6644269999999963,0.2023273,2.7091080000000005,,
,,0.19613437,0.08493999999999957,0.22680981,1.2820580000000028,0.19310838,1.3361600000000031,,
,,0.19483557,0.2162469999999992,0.8426379,1.3420750000000012,0.19310838,0.6829070000000002,,
,,0.6394537,0.016370000000001994,0.8508668,1.904360000000004,0.18538618,0.8162669999999999,,
,,0.63507676,0.8861609999999978,0.82833016,2.3826829999999966,0.178851,3.3520269999999996,,
,,0.6367612,1.4131800000000005,0.98845273,0.7433169999999976,0.178851,1.522634,,
,,0.18969525,0.7971290000000018,0.1615416,1.9891879999999986,0.17326406,2.0740499999999997,,
,,0.13024294,1.0086050000000029,0.19016895,1.489385999999996,0.44139117,2.217963000000001,,
,,0.76292276,0.7352599999999967,0.23554704,1.3380849999999995,0.5,0.07275200000000126,,
,,0.15589428,0.8082199999999986,0.24797161,1.8483659999999986,0.20829506,0.5482370000000003,,
,,0.8743081,0.31752999999999787,0.22839013,0.9920699999999982,0.40122527,0.5404269999999975,,
,,0.77374446,3.715218,0.15503831,1.2269250000000014,0.4183095,0.8325110000000002,,
,,0.7968837,1.4821600000000004,0.1615416,1.6355360000000019,0.41396037,1.2720100000000016,,
,,0.12072148,0.8100099999999983,0.23647776,0.43677499999999725,0.36607236,0.8758499999999998,,
,,0.98882025,4.568350000000002,0.7973609,3.333530000000003,0.25514084,1.5931080000000009,,
,,0.8568579,0.5436260000000033,0.9943144,3.1247299999999996,0.377747,0.48160999999999987,,
,,0.8526702,0.5692519999999988,0.9954364,4.247535000000006,0.26505685,2.020977000000002,,
,,0.809144,5.222180000000002,0.8533169,2.7786299999999997,0.5,0.8776900000000012,,
,,0.22893822,0.4048400000000001,0.8469585,3.7163439999999994,0.5,0.1304969999999983,,
,,0.14430001,1.131487,0.23554704,0.7460780000000042,0.5,0.15627999999999886,,
,,0.7968837,0.48545499999999464,0.9898807,0.5477199999999982,0.45157805,3.2806640000000016,,
,,0.9868151,5.282963000000002,0.2041055,0.46725500000000153,0.5,1.4214599999999997,,
,,0.15160483,0.8689129999999992,0.1807734,0.29113500000000414,0.5,1.7512110000000014,,
,,0.1896053,0.9683750000000018,0.8165866,3.7427470000000014,0.5,0.7776069999999997,,
,,0.81315506,0.6453699999999998,0.2295733,2.0485529999999983,0.46719965,0.32861700000000127,,
,,0.9835122,1.0849860000000007,0.99096537,0.9834919999999983,0.5,4.63138,,
,,0.98878515,1.4724300000000028,0.15887266,1.979016999999999,0.5,1.9534580000000012,,
,,0.83244216,1.213799999999999,0.22933073,2.256908000000003,0.4269773,1.0749580000000023,,
,,0.19433378,0.590919999999997,0.23586908,0.5419940000000025,0.28509852,2.315272,,
,,0.14325932,0.04582999999999515,0.8218519,2.2709639999999993,0.30059302,0.7897050000000014,,
,,0.81336796,1.0101329999999962,0.994506,1.2701470000000015,0.5,1.5374700000000026,,
,,0.9912615,6.999949999999998,0.16671857,2.2493160000000003,0.24853949,6.401904999999999,,
