line0_x,line0_y,scatter1_x,scatter1_y,scatter2_x,scatter2_y,scatter3_x,scatter3_y,scatter4_x,scatter4_y,scatter5_x,scatter5_y
,,,,121.3000030517578,81.57124328613281,50.79999923706055,51.231056213378906,48.5,26.928367614746097,47.83000183105469,45.950199127197266
,,,,110.4000015258789,90.6839370727539,47.900001525878906,49.51679229736328,49.599998474121094,26.92874336242676,40.04999923706055,39.327049255371094
,,,,116.0,98.54542541503906,48.599998474121094,47.86901092529297,35.099998474121094,29.641271591186523,33.560001373291016,34.486328125
,,,,117.0,82.71440124511719,44.599998474121094,46.43914794921875,30.0,28.214893341064453,50.58000183105469,46.3227653503418
,,,,58.849998474121094,54.36005783081055,46.099998474121094,46.30534362792969,27.0,30.979625701904297,30.0,36.06863784790039
,,,,112.5999984741211,95.2895050048828,38.150001525878906,38.66785430908203,44.900001525878906,38.24299621582031,44.900001525878906,36.61113739013672
,,,,60.20000076293945,41.13167190551758,46.83000183105469,29.727863311767575,32.0,24.48611068725586,45.0,50.45658874511719
,,,,62.0,64.45504760742188,43.029998779296875,46.4228515625,31.5,26.170522689819336,37.70000076293945,36.84912109375
,,,,132.60000610351562,94.65623474121094,46.86000061035156,45.768028259277344,30.0,27.03139877319336,42.099998474121094,44.162330627441406
,,,,136.39999389648438,86.2769546508789,46.31999969482422,49.58881378173828,29.5,26.97161102294922,122.0,113.82585144042967
,,,,142.0,87.45993041992188,47.0099983215332,48.279075622558594,28.799999237060547,27.527069091796875,52.29999923706055,52.66954803466797
,,,,128.1999969482422,87.91738891601562,49.099998474121094,45.67024993896485,28.200000762939453,27.67615509033203,54.0,42.71913146972656
,,,,123.0,87.28752136230469,42.0,38.62626647949219,27.700000762939453,28.034717559814453,50.0,38.45479202270508
,,,,121.3000030517578,86.39939880371094,41.099998474121094,34.80495834350586,27.5,26.616188049316406,50.70000076293945,47.75347900390625
,,,,117.0,86.91606140136719,41.400001525878906,34.828880310058594,27.100000381469727,28.16958999633789,51.400001525878906,81.45768737792969
,,,,45.0,53.80731201171875,42.29999923706055,34.852962493896484,25.899999618530273,29.336971282958984,52.0,55.45259475708008
,,,,44.0,49.8612060546875,42.099998474121094,34.877197265625,31.200000762939453,24.452049255371097,57.70000076293945,47.3430290222168
,,,,119.0,79.74740600585938,42.83000183105469,28.71999740600586,36.70000076293945,25.542327880859375,58.0,64.69230651855469
,,,,107.0,76.53333282470703,49.369998931884766,29.49618911743164,35.5,29.53101921081543,66.9000015258789,60.80733871459961
,,,,98.0,73.83120727539062,48.34000015258789,32.95185089111328,34.29999923706055,29.538555145263672,69.4000015258789,78.216796875
,,,,98.0,89.62916564941406,49.400001525878906,38.3447151184082,33.5,29.42530059814453,71.9000015258789,73.12744140625
,,,,141.0,81.37606811523438,54.900001525878906,35.0677490234375,32.29999923706055,29.894372940063477,72.0,73.90972900390625
,,,,117.0,77.48301696777344,46.79999923706055,46.21807098388672,31.200000762939453,29.908470153808594,58.79999923706055,54.72636795043945
,,,,108.0,73.83120727539062,45.70000076293945,46.42396545410156,30.600000381469727,30.175922393798828,59.599998474121094,72.08393096923828
,,,,100.0,70.913330078125,45.400001525878906,45.011444091796875,30.700000762939453,31.820911407470703,63.0,56.57317352294922
,,,,99.0,57.37648010253906,46.099998474121094,46.41868591308594,25.0,32.314796447753906,63.29999923706055,80.41656494140625
,,,,98.0,57.05262756347656,47.70000076293945,45.9482421875,31.100000381469727,30.67357063293457,62.599998474121094,56.01515197753906
,,,,102.0,56.40930938720703,48.900001525878906,44.88884735107422,29.299999237060547,31.23427963256836,22.600000381469727,26.080047607421875
,,,,94.0,56.39607238769531,49.5,45.152305603027344,36.5,25.204341888427734,22.600000381469727,26.013423919677734
,,,,82.0,56.11335754394531,40.79999923706055,45.10665512084961,36.0,24.684972763061523,23.399999618530273,24.634429931640625
,,,,93.0,72.99128723144531,46.400001525878906,44.32959747314453,44.900001525878906,38.241798400878906,22.100000381469727,27.19328498840332
,,,,119.0,89.09586334228516,48.900001525878906,44.98492431640625,45.0,38.17813873291016,20.799999237060547,23.935405731201172
,,,,101.0,66.9801025390625,22.799999237060547,68.14159393310547,43.5,37.166847229003906,36.29999923706055,34.80322265625
,,,,94.5,57.94324493408203,23.899999618530273,76.63837432861328,43.0,50.642547607421875,35.900001525878906,34.015769958496094
,,,,112.95999908447266,76.65473937988281,71.19999694824219,80.64825439453125,43.0,46.65809631347656,34.400001525878906,31.19242477416992
,,,,103.3499984741211,73.94996643066406,25.399999618530273,36.16015625,46.599998474121094,41.889892578125,28.100000381469727,34.61132049560547
,,,,100.08000183105467,71.52540588378906,22.899999618530273,33.541290283203125,38.0,27.27176284790039,29.0,31.092445373535156
,,,,114.0,85.56534576416016,21.200000762939453,31.219772338867188,39.0,40.21881866455078,27.600000381469727,31.128013610839844
,,,,130.5,71.53069305419922,22.100000381469727,29.073768615722656,39.20000076293945,47.0609130859375,30.0,32.862945556640625
