band0_x,band0_lo,band0_hi,line1_x,line1_y,scatter2_x,scatter2_y
120.95477386934674,106.57794899003639,135.3315987486571,120.95477386934674,120.95477386934674,,
121.68341708542714,107.30659220611679,136.0602419647375,121.68341708542714,121.68341708542714,,
122.41206030150755,108.0352354221972,136.78888518081789,122.41206030150755,122.41206030150755,,
123.14070351758795,108.7638786382776,137.51752839689829,123.14070351758795,123.14070351758795,,
123.86934673366835,109.492521854358,138.24617161297869,123.86934673366835,123.86934673366835,,
124.59798994974875,110.2211650704384,138.97481482905908,124.59798994974875,124.59798994974875,,
125.32663316582915,110.9498082865188,139.70345804513948,125.32663316582915,125.32663316582915,,
126.05527638190955,111.6784515025992,140.43210126121988,126.05527638190955,126.05527638190955,,
126.78391959798996,112.40709471867962,141.1607444773003,126.78391959798996,126.78391959798996,,
127.51256281407036,113.13573793476002,141.8893876933807,127.51256281407036,127.51256281407036,,
128.24120603015075,113.8643811508404,142.61803090946108,128.24120603015075,128.24120603015075,,
128.96984924623118,114.59302436692083,143.34667412554154,128.96984924623118,128.96984924623118,,
129.69849246231158,115.32166758300123,144.07531734162194,129.69849246231158,129.69849246231158,,
130.42713567839198,116.05031079908163,144.80396055770234,130.42713567839198,130.42713567839198,,
131.15577889447238,116.77895401516203,145.53260377378274,131.15577889447238,131.15577889447238,,
131.88442211055278,117.50759723124243,146.26124698986314,131.88442211055278,131.88442211055278,,
132.61306532663318,118.23624044732283,146.98989020594354,132.61306532663318,132.61306532663318,,
133.34170854271358,118.96488366340323,147.71853342202394,133.34170854271358,133.34170854271358,,
134.07035175879398,119.69352687948363,148.44717663810434,134.07035175879398,134.07035175879398,,
134.79899497487438,120.42217009556403,149.17581985418474,134.79899497487438,134.79899497487438,,
135.52763819095478,121.15081331164443,149.90446307026514,135.52763819095478,135.52763819095478,,
136.25628140703517,121.87945652772483,150.63310628634554,136.25628140703517,136.25628140703517,,
136.98492462311557,122.60809974380523,151.36174950242594,136.98492462311557,136.98492462311557,,
137.713567839196,123.33674295988565,152.09039271850634,137.713567839196,137.713567839196,,
138.4422110552764,124.06538617596605,152.81903593458674,138.4422110552764,138.4422110552764,,
139.1708542713568,124.79402939204645,153.54767915066714,139.1708542713568,139.1708542713568,,
139.8994974874372,125.52267260812685,154.27632236674754,139.8994974874372,139.8994974874372,,
140.6281407035176,126.25131582420725,155.00496558282794,140.6281407035176,140.6281407035176,,
141.356783919598,126.97995904028765,155.73360879890834,141.356783919598,141.356783919598,,
142.0854271356784,127.70860225636805,156.46225201498874,142.0854271356784,142.0854271356784,,
142.8140703517588,128.43724547244847,157.19089523106913,142.8140703517588,142.8140703517588,,
143.5427135678392,129.16588868852887,157.91953844714953,143.5427135678392,143.5427135678392,,
144.2713567839196,129.89453190460927,158.64818166322993,144.2713567839196,144.2713567839196,,
145.0,130.62317512068967,159.37682487931033,145.0,145.0,,
