hist0_values,bar1_x,bar1_height,ref_line_value,ref_line_label
0.11833498569485745,,,,
0.17041059241869894,,,,
0.18303455981257222,,,,
0.1874068535617266,,,,
0.14024955964759878,,,,
0.4188176726782935,,,,
0.13539790600041535,,,,
0.2615082138931939,,,,
0.29170788115960145,,,,
0.07230635005178354,,,,
0.048707136666696016,,,,
0.12961397339993108,,,,
0.1398693702087197,,,,
0.09345151697227494,,,,
0.12094668378327866,,,,
0.14259802483528072,,,,
0.10030355366783272,,,,
0.05015560165208388,,,,
0.12404711037408966,,,,
0.3047227096406061,,,,
0.13250603260641003,,,,
0.1232799607314361,,,,
0.1361082415209247,,,,
0.14293614626375417,,,,
0.12012327054761407,,,,
0.12335230674963271,,,,
0.15945083991374598,,,,
0.20847484754645573,,,,
0.11156525782541671,,,,
0.2604938564603172,,,,
0.048155003141096886,,,,
0.05682100336789331,,,,
0.2820461787951787,,,,
0.08878531587117822,,,,
0.04260800445192259,,,,
0.13602119950252778,,,,
0.05966647735927588,,,,
0.2717516970851326,,,,
0.0790784527074373,,,,
0.2546934122808333,,,,
0.1324924722244616,,,,
0.09086407299500543,,,,
0.24242428260977755,,,,
0.21230462545886009,,,,
0.20125012016492816,,,,
0.065311764744576,,,,
0.18572628575251082,,,,
0.17977369711043445,,,,
0.23659577525770414,,,,
0.07261507146650747,,,,
0.2721558451269608,,,,
0.3821128897346253,,,,
0.20102902499558817,,,,
0.04185030462698358,,,,
0.2261203340189033,,,,
0.039662802521461815,,,,
0.2281280775630603,,,,
0.13317992796050437,,,,
0.17156245823616167,,,,
0.18416676799202802,,,,
0.3076544889768241,,,,
0.2849162018029746,,,,
0.16827261896580947,,,,
0.17547448479397043,,,,
0.1676647302399188,,,,
0.2016048567954688,,,,
0.21142410643933762,,,,
0.21076300035565554,,,,
0.1644565881985991,,,,
0.09753694645786548,,,,
0.4082666408055422,,,,
0.08470526720219329,,,,
0.34782565129092125,,,,
0.07978946836457368,,,,
0.22144465120253432,,,,
0.4152441099798446,,,,
0.17202986039443124,,,,
0.1385586593498973,,,,
0.10870283644226686,,,,
0.2759760718163472,,,,
0.13731236547655779,,,,
0.25610162854785035,,,,
0.048583923186891864,,,,
0.10422217273027634,,,,
0.23629252435937564,,,,
0.1982161242676712,,,,
0.08981712532096364,,,,
0.12064467798984313,,,,
0.12542578227414247,,,,
0.39295072070845327,,,,
0.1935451420400114,,,,
0.09128435216614084,,,,
0.3942373602737832,,,,
0.13541300350202645,,,,
0.20170215946802927,,,,
0.11592484437109518,,,,
0.1816428416228344,,,,
0.1658765766928243,,,,
0.10716460550370388,,,,
0.34401922137050245,,,,
0.07580785968037818,,,,
0.07329494770216449,,,,
0.019266459732745878,,,,
0.11835160990792892,,,,
0.06058226495359742,,,,
0.14311108689366714,,,,
0.20851499210702928,,,,
