split,DC,regime_Ia,continuous_tilt_strain,cs_monoclinic,chi_B,covalency_ratio,bond_angle_variance_proxy,cs_orthorhombic,T_sint_x_r_cov,cs_hexagonal,is_Sr,ST_time,d0_per_field,regime_II,ab_pol_diff,ptype_simple,a_site_variance,b_config_entropy,b_size_mismatch,ptype_re_b_site,cs_cubic,phase_boundary_dist_ib_ii,b_o_reduced_mass,alpha_A,Ba_x_T_sint_r_cov,GII,sigma_CM,symmetry_score,octahedral_factor,tolerance_factor,ST_time_missing,r_A_avg,cs_rhombohedral,lst_enhancement_proxy,cm_approx_flag,weighted_SOJT,is_RE,n_A_elements,n_B_elements,r_A_r_B_ratio,r_cov,chi_A,ST_time_x_phase,is_Ca,alpha_B,a_field_strength,regime_Ib,has_additive,d0_B_fraction,tol_sq_dev,phase_boundary_min_dist,RE_x_chi_A,phillips_ionicity_bo,phase_transition,er_CM,b_per_a,tBV,alpha_total,charge_imbalance_proxy,b_site_ratio,has_sigma_CM,Ca_x_tol_factor,soft_mode_proxy,phase_boundary_dist_ii_iii,phillips_covalency_bo,phase_boundary_instability,octahedral_volume,a_off_centering_frac,delta_chi_B,bvs_strain_proxy,T_calc_x_r_cov,cs_perovskite,a_pc,additive_pct,soft_mode_tolerance_weighted,covalency_index,Di,a_config_entropy,b_field_strength,r_B_avg,ordering_proxy,cs_trigonal,is_Ba,b_avg_atomic_mass,delta_chi_A,regime_III,regime_boundary_crossing,o_per_cation,Sr_x_alpha_B,molar_mass,num_cations,polarizable_A_fraction,BVVS,ptype_complex_b,d0_B_polarizable_A,ptype_double,density_calc,cs_tetragonal,ST_norm_melt,tilt_severity,soft_mode_activity,formula,chemistry_family,d10_B_fraction,RE_B_fraction,has_d10_B
train,24.2,1.0,0.0,0,1.3,0.8392156862745097,3.852969043301902e-05,0,3412.5,0,0.0,4.0,0.0,0.0,2.2100000000000004,1.0,0.0,-0.0,0.0,0.0,1,0.0237163087068758,14.68289471383986,5.24,3412.5,0.1920801,0.4541141466844729,0.9912836912931242,0.5071428571428571,1.0087163087068758,1.0,1.61,0,0.21412671419870066,0.0,0.6,0.0,1,1,2.267605633802817,1.95,0.89,0.0,0.0,3.03,0.7715751707110065,0.0,0,0.0,7.597403747355864e-05,0.0237163087068758,0.0,0.6817442582266291,0.0,19.295957613999825,1.0,1.0055445,14.299999999999999,0.0,1.0,1.0,0.0,0.0,0.04371630870687582,0.3182557417733709,0.09332839555133975,9.393930999999998,0.0,2.1399999999999997,0.10712926883625995,0.0,0,4.115779999999999,0,0.5947702147758746,0.37790697674418616,0.0,-0.0,7.934933544931561,0.71,-0.0,0,1.0,178.49,2.55,0.0,0.0,1.5,0.0,363.814,2.0,1.0,0.047277085,0.0,0.0,0.0,8.664865580185262,0,3.5,0.008716308706875786,3.144,BaHfO3,Ba_Hf,0.0,0.0,0.0
test_holdout,24.4,0.0,0.0,1,1.3199999999999998,0.8688524590163935,0.008899685163027112,0,2812.0,0,0.0,4.0,0.0653095665934298,0.0,0.33999999999999986,0.0,0.0,0.6931471805599453,0.029412249999999994,1.0,0,0.10891020553871122,14.565760355891017,3.16,0.0,1.6485882,0.2735117456638122,0.8760897944612888,0.5796428571428571,0.8760897944612888,1.0,1.34,0,0.03254207047339579,0.0,0.15,0.0,1,2,1.651263093037585,1.7575,1.0,0.0,1.0,3.5,1.1138338159946535,0.0,0,0.5,0.015353739036645666,0.0889102055387112,0.0,0.6748927008794042,0.0,14.008681647497353,1.0,0.85994786,12.69,0.0,1.0,1.0,0.8760897944612888,0.0,0.0889102055387112,0.32510729912059577,0.00013761913854537218,10.815854370875,0.0,2.12,0.44692433008176957,0.0,0,4.029218,0,0.1314134691691933,0.38372093023255804,0.24491866,-0.0,7.655846242444678,0.8115,0.8215077695525277,0,0.0,162.595,2.44,1.0,0.0,1.5,0.0,250.67000000000002,3.0,0.0,-3.0471532,0.0,0.0,0.0,6.363249391576604,0,1.0854816824966078,0.12391020553871124,0.474,CaNd0.5Ta0.5O3,Ca_Nd,0.0,0.5,0.0
train,24.5,0.0,2.0496277648854386e-05,0,1.4523138832997988,0.7794847516471377,0.00044379206169705207,0,3001.837512537613,1,0.0,4.0,0.06859124418896195,0.0,2.407354124748491,0.0,0.0,0.7942590216638183,0.0015341538415604276,0.0,0,0.04555994997444002,14.205454635236457,5.24,3001.837512537613,0.4128652,0.5826892122179576,0.96944005002556,0.47519761425697044,1.03055994997444,1.0,1.61,0,0.0783389954670847,0.0,0.21237424547283704,0.0,1,4,2.4200458198809893,1.876148445336008,0.89,0.0,0.0,2.8326458752515093,0.7715751707110065,1.0,0,0.6509054325955734,0.0009339105424402756,0.04555994997444002,0.0,0.6275766464553318,0.0,21.74192838143025,0.994,1.0562443,14.085650000000001,0.0006706908115359234,1.0,1.0,0.0,0.6509054325955734,0.06555994997444003,0.37242335354466816,0.010504043534313593,8.809164320141726,0.0,1.9876861167002011,0.2030355511858828,0.0,0,4.072308913480885,0,0.20588409915532768,0.42218426840110435,0.27297413,-0.0,9.489628600443442,0.6652766599597586,0.9413440256756365,0,1.0,126.71721227364186,2.55,0.0,0.0,1.5045135406218657,0.0,311.28090899999995,5.0,1.0,0.82562035,1.0,1.0,0.0,7.653660981798317,0,0.9996600328687116,0.030559949974440004,1.1128410462776661,BaMg0.33Ta0.63Ti0.017W0.017O3,Ba_Mg,0.0,0.0,0.0
train,24.7,0.0,4.9999525238342694e-05,0,1.4373,0.7853725490196078,0.000428391864522883,0,3001.7967377666246,1,0.0,4.0,0.07088552568640581,0.0,2.379,0.0,0.0,0.6341786357122057,0.0014150399999999985,0.0,0,0.04499971514300627,14.236800173364312,5.24,3001.7967377666246,0.4040582,0.5792151822327173,0.9700002848569937,0.47600000000000003,1.0299997151430063,1.0,1.61,0,0.07398010698854306,0.0,0.201,0.0,1,2,2.415966386554622,1.8761229611041403,0.89,0.0,0.0,2.861,0.7715751707110065,1.0,0,0.67,0.0008999829086615189,0.04499971514300627,0.0,0.633113162257043,0.0,21.68056795954799,1.0075566750629723,1.0552491,14.0917,0.0016666666666666312,2.0303030303030303,1.0,0.0,0.67,0.06499971514300629,0.36688683774295705,0.011109312990285194,8.823546514943997,0.0,2.0027,0.20052778986027064,0.0,0,4.0734008,0,0.19497005725625574,0.41781976744186045,0.36598894,-0.0,9.451859085648149,0.6664,0.7516191238070585,0,1.0,129.25581,2.55,0.0,0.0,1.5056461731493098,0.0,313.5498575,3.0,1.0,0.8080942,1.0,1.0,0.0,7.703251099791853,0,0.9918116428980314,0.029999715143006256,1.0532400000000002,Ba0.9925Mg0.33Ta0.67O3,Ba_Mg,0.0,0.0,0.0
train,23.6,0.0,2.1761178001663353e-05,0,1.497585513078471,0.7617311713417761,0.0004974214905061154,0,2975.8994984954866,0,0.0,4.0,0.06224110644010541,0.0,2.4772736418511063,0.0,0.0,1.06496235711952,0.001852742941552736,0.0,0,0.04744591640047091,14.119197126814452,5.24,2975.8994984954866,0.44098926,0.5665716523660929,0.9675540835995291,0.4725028743891923,1.032445916400471,1.0,1.61,0,0.09188540091046186,0.0,0.24758551307847085,0.0,1,4,2.4338476278829266,1.8716349047141425,0.89,0.0,0.0,2.762726358148894,0.7715751707110065,1.0,0,0.6006036217303823,0.0010527374910663464,0.04744591640047091,0.0,0.6106371172822509,0.0,21.379652554797588,0.994,1.0591598,14.01615,0.0006706908115360714,1.0,1.0,0.0,0.6006036217303823,0.06744591640047093,0.3893628827177491,0.00869861344599031,8.760977413693457,0.0,1.942414486921529,0.21149604175254888,0.0,1,4.068641911468813,0,0.2395523742191591,0.4353446258949044,0.27297413,-0.0,9.64962957893981,0.6615040241448692,1.2542889983852124,0,1.0,120.1684698189135,2.55,0.0,0.0,1.5045135406218657,0.0,304.771459,5.0,1.0,0.8812723,1.0,1.0,0.0,7.5138888868464075,0,1.0048571614209851,0.0324459164004709,1.2973480885311872,BaMg0.33Ta0.53Ti0.067W0.067O3,Ba_Mg,0.0,0.0,0.0
train,23.5,0.0,0.0,0,1.3,0.8594377510040159,0.0011808746230800127,1,3237.5,0,1.0,4.0,0.0,0.0,1.2100000000000004,1.0,0.0,-0.0,0.0,0.0,0,0.033254379824741775,14.68289471383986,4.24,0.0,0.6434189,0.5904167591133112,0.9517456201752582,0.5071428571428571,0.9517456201752582,1.0,1.44,0,0.17326283744322343,0.0,0.6,0.0,1,1,2.028169014084507,1.85,0.95,0.0,0.0,3.03,0.9645061728395062,0.0,0,0.0,0.0023284851722704474,0.013254379824741758,0.0,0.6817442582266291,0.0,21.257816383369498,1.0,0.948581,13.299999999999999,0.0,1.0,1.0,0.0,0.0,0.013254379824741758,0.3182557417733709,0.26568656754185105,9.393930999999998,0.0,2.1399999999999997,0.11900957143823332,0.0,0,3.99916,0,0.5710473721051549,0.37790697674418616,0.0,-0.0,7.934933544931561,0.71,-0.0,0,0.0,178.49,2.49,1.0,0.0,1.5,3.03,314.107,2.0,1.0,-1.1162689,0.0,0.0,0.0,8.154740681270031,0,3.888888888888889,0.04825437982474179,2.544,SrHfO3,Sr_Hf,0.0,0.0,0.0
train,22.3,0.0,0.0,0,1.56,0.755020080321285,0.0004267939873747231,0,2263.083333333333,1,1.0,4.0,0.07099946758372738,1.0,1.6533333333333338,0.0,0.0,0.8675632284814612,0.001833333333333332,0.0,0,0.01486316011121025,13.243213639617947,4.24,0.0,0.15055895,1.1440607419053137,0.9701368398887897,0.47857142857142854,0.9701368398887897,1.0,1.44,0,0.12806559239717347,1.0,0.39999999999999997,0.0,1,3,2.1492537313432836,1.7408333333333332,0.95,0.0,0.0,2.5866666666666664,0.9645061728395062,0.0,0,0.6666666666666666,0.0008918083318277798,0.005136839888789768,0.0,0.5867076222296558,0.0,20.559777495331698,1.0,0.9928008,38.56999999999999,0.0,1.0,1.0,0.0,0.6666666666666666,0.005136839888789768,0.4132923777703442,0.5982874296738558,8.869742999999998,0.0,1.88,0.051055507298371605,0.0,0,3.96028,0,0.3880547359555159,0.4534883720930233,0.3341244,-0.0,9.38974177349271,0.6699999999999999,0.8354312570562218,0,0.0,76.88483333333333,2.49,0.0,1.0,1.5,2.5866666666666664,637.5055,4.0,1.0,-0.2889514,0.0,1.0,1.0,17.042964457295202,0,0.9775661110414839,0.029863160111210263,1.696,Sr3Zn0.5Mg0.5Nb2O9,Sr_Zn,0.16666666666666666,0.0,1.0
train,22.6,0.0,0.007852735707511247,0,1.835,0.6835139002452985,0.001280629499830126,0,2362.444,0,0.0,4.0,0.0,0.0,1.8600799999999995,0.0,4.1126399999999464e-05,0.6931471805599453,0.0036,0.0,0,0.03711992726224278,13.867203520402427,3.9800799999999996,0.0,0.35444674,0.5321738685602374,0.9478800727377572,0.4714285714285714,0.9478800727377572,1.0,1.36144,0,0.04305208322079018,0.0,0.15,1.0,2,2,2.062787878787879,1.68746,1.0918400000000001,0.0,0.0,2.12,1.5689610816636572,0.0,0,0.0,0.0027164868178214795,0.017119927262242762,1.0918400000000001,0.47481581534397543,0.0,19.23749467315216,1.0,0.9833867,12.13008,0.15066666666666664,1.0,1.0,0.0,0.0,0.017119927262242762,0.5251841846560246,0.18050573547590085,8.741815999999995,0.048,1.605,0.17187744725425824,0.0,1,3.8966678399999997,0,0.14218201091066357,0.5334302325581395,0.36247274,0.19258371733717855,10.262345679012347,0.6599999999999999,0.7188192983584617,0,0.0,104.0725,2.34816,1.0,0.0,1.5,0.0,285.41058000000004,4.0,0.0,-0.545307,1.0,0.0,0.0,8.009931211250285,0,0.8809463881198089,0.05211992726224279,0.5970119999999999,La0.952Na0.048Mg0.5W0.5O3,La_Na,0.0,0.0,0.0
train,22.6,0.0,0.006994574422232713,0,1.835,0.6812586891778755,0.0012575951242515232,0,2355.8162734906036,0,0.0,4.0,0.0,0.0,1.7553697042366108,0.0,7.644657655170729e-05,0.6931471805599453,0.0036,0.0,0,0.036649066023884624,13.867203520402427,3.875369704236611,0.0,0.34307474,0.4775254093759837,0.9483509339761154,0.4714285714285714,0.9483509339761154,1.0,1.3628117505995205,0,0.041919443583577125,0.0,0.15,1.0,2,2,2.0648662887871527,1.6827259096361455,1.084066746602718,0.0,0.0,2.12,1.518462334656119,0.0,0,0.0,0.0026676260211395946,0.016649066023884607,1.084066746602718,0.47481581534397543,0.0,18.12482224492369,0.9992006394884093,0.98153925,12.028469999999999,0.13542499333866242,1.0,1.0,0.0,0.0,0.016649066023884607,0.5251841846560246,0.18920832876275462,8.741815999999995,0.0937250199840128,1.605,0.17188768963954423,0.0,1,3.897608860911271,0,0.1422526400964173,0.5334302325581395,0.36247274,0.3110724793881417,10.262345679012347,0.6599999999999999,0.7188192983584617,0,0.0,104.0725,2.355933253397282,1.0,0.0,1.4994002399040385,0.0,280.212797,4.0,0.0,-0.5244756,1.0,0.0,0.0,7.858362945455474,0,0.8965305338625016,0.05164906602388464,0.5813054556354916,La0.907Na0.0938Mg0.5W0.5O3,La_Na,0.0,0.0,0.0
train,22.6,0.0,0.005416709198759395,0,1.740863440719969,0.6952893604139403,0.0028271235261473075,1,1691.8730999999998,0,0.0,4.0,0.056793426064104174,0.0,0.3899232296765076,0.0,0.012025228528039333,0.6693204460085449,0.0005954538913526334,0.0,0,0.06246540893274366,13.848040540069947,2.567906429903511,0.0,0.8884006,0.0,0.9225345910672563,0.4711174048333303,0.9225345910672563,1.0,1.287033163058461,0,0.0677258487670586,2.0,0.3652275988000522,0.0,2,2,1.9513382285459058,1.471194,0.9962166545041757,0.0,1.0,2.9578296595800184,1.071491109584023,0.0,0,0.6087126646667537,0.0060008895811172035,0.04246540893274364,0.0,0.5141067171324553,0.0,0.0,0.6216654504175788,0.9064803,11.464767,0.06992423164592394,1.5556666666666668,0.0,0.9225345910672563,0.0,0.04246540893274364,0.48589328286754474,0.014313660853703844,8.736271213167973,0.18916727479121057,1.699136559280031,0.2535508823705049,0.0,0,3.8452013143553,0,0.3369350935054821,0.5060649536976654,0.00810793,0.48501324924734524,10.718012749920815,0.6595643667666624,0.5701618614146864,0,0.0,103.00277840093909,2.443783345495824,1.0,0.0,1.5,0.0,168.6665655,4.0,0.0,-1.6286267,0.0,0.0,0.0,4.92618406773068,0,1.1081048280657322,0.07746540893274367,0.9378702993368737,CaLi0.2333Nb0.4667Sn0.3O3,Ca_Li,0.3912873353332464,0.0,1.0
train,22.9,0.0,0.0,0,1.79575,0.6448039215686275,0.0008441112616643524,0,2592.21,1,0.0,4.0,0.04283506047332026,0.0,2.5575,0.0,0.0,1.0693697630215584,0.0037406875000000005,0.0,0,0.057945687306876326,13.585906947135815,5.24,2592.21,0.5276724,0.6659765819075991,0.9570543126931237,0.4576785714285715,1.0429456873068763,1.0,1.61,0,0.2053819454864036,0.0,0.5325,0.0,1,3,2.5126804525946156,1.8255000000000001,0.89,0.0,0.0,2.6825,0.7715751707110065,1.0,0,0.45,0.0018443320582599973,0.057945687306876326,0.0,0.4912962806118967,0.0,23.159507508482648,1.0,1.0621483,13.9525,0.0,1.0,1.0,0.0,0.45,0.07794568730687634,0.5087037193881033,0.003044042945953126,8.499031042921876,0.0,1.64425,0.25911416897505735,0.0,0,4.048469,0,0.5096314215090884,0.5220203488372093,0.23130648,-0.0,10.505412973101361,0.64075,1.124818565548602,0,1.0,90.07565,2.55,0.0,0.0,1.5,0.0,275.39965,4.0,1.0,1.0551788,1.0,1.0,0.0,6.891754674741015,0,1.02512272596015,0.04294568730687631,2.7903,BaTi0.45Zn0.275W0.275O3,Ba_Ti,0.275,0.0,1.0
train,23.0,1.0,0.0,0,2.005,0.5627450980392158,0.0003808062094649549,0,2228.957286432161,0,0.0,4.0,0.0,0.0,2.7600000000000002,0.0,0.0,0.6931471805599453,0.004900000000000001,0.0,1,0.04320841129058339,14.178575980200414,5.24,2228.957286432161,0.51877904,0.38825597583293403,0.9717915887094166,0.47857142857142854,1.0282084112905834,1.0,1.61,0,0.05543575046588634,0.0,0.15,0.0,1,2,2.402985074626866,1.7831658291457286,0.89,0.0,0.0,2.48,0.7715751707110065,0.0,0,0.0,0.0007957144675387118,0.04320841129058339,0.0,0.4023836284260248,0.0,17.412907819985485,1.0101010101010102,1.0632454,13.677499999999998,0.0,1.0,1.0,0.0,0.0,0.06320841129058341,0.5976163715739752,0.013288701327425977,8.869742999999998,0.0,1.435,0.19252626170533893,0.0,0,4.0769,0,0.1457687383064125,0.5828488372093024,0.28014356,-0.0,10.159483808132457,0.6699999999999999,0.6418029449629123,0,1.0,124.61,2.55,0.0,0.0,1.5025125628140705,0.0,308.40074000000004,3.0,1.0,1.0095507,1.0,0.0,0.0,7.5572556566667215,0,0.9209552017771196,0.02820841129058338,0.786,Ba0.99Zn0.5W0.5O2.99,Ba_Zn,0.5,0.0,1.0
train,23.0,0.0,0.0,1,1.3,0.8770491803278687,0.010643956653423195,0,2836.0,0,0.0,4.0,0.0665607499633807,0.0,0.6949999999999998,0.0,0.0,0.6931471805599453,0.038416000000000006,1.0,0,0.11850957940467777,14.544020471733774,3.16,0.0,2.0187564,0.29352841489445136,0.8664904205953222,0.5971428571428572,0.8664904205953222,1.0,1.34,0,0.03259071320211743,0.0,0.15,0.0,1,2,1.6028708133971292,1.7725,1.0,0.0,1.0,3.855,1.1138338159946535,0.0,0,0.5,0.017824807792813962,0.09850957940467775,0.0,0.6817442582266291,0.0,14.731371912532603,1.0,0.8468295,13.045,0.0,1.0,1.0,0.8664904205953222,0.0,0.09850957940467775,0.3182557417733709,5.269668853876594e-05,11.179320255999997,0.0,2.1399999999999997,0.47153112729495283,0.0,0,4.053032,0,0.12997356308929833,0.37790697674418616,0.3279599,-0.0,7.511934590206418,0.8360000000000001,0.8215077695525277,0,0.0,159.9265,2.44,1.0,0.0,1.5,0.0,248.00150000000002,3.0,0.0,-3.6377587,0.0,0.0,0.0,6.185190634042652,0,1.0854816824966078,0.13350957940467778,0.474,CaLa0.5Ta0.5O3,Ca_La,0.0,0.5,0.0
train,23.0,0.0,0.0,0,1.425,0.8760869565217391,0.0033883221859175657,0,2734.875,0,0.0,4.0,0.06763044570776824,0.0,1.255,0.0,0.0,0.6931471805599453,0.0033062499999999993,0.0,0,0.06961813053668764,11.08457164250744,3.38,0.0,0.6736174,0.5346009484198923,0.9153818694633123,0.47321428571428575,0.9153818694633123,1.0,1.27,0,0.15246416862146828,0.0,0.5,1.0,1,2,1.9169811320754717,1.6575,1.14,0.0,0.0,2.125,1.86000372000744,0.0,0,0.5,0.007160228015523911,0.04961813053668762,1.14,0.6376179547308665,0.0,18.793711835761606,1.0,0.93400025,11.535,0.0,1.0,1.0,0.0,0.0,0.04961813053668762,0.36238204526913353,0.007000224537407572,8.773681640625,0.0,2.0149999999999997,0.22601353134944566,0.0,1,3.83637,0,0.4576909347316562,0.4142441860465117,0.23728192,-0.0,7.393119988599579,0.6625,0.8471798873510443,0,0.0,36.086,2.3,1.0,0.0,1.5,0.0,228.325,3.0,0.0,-1.3472056,1.0,0.0,0.0,6.714766076354117,0,1.34886572654813,0.08461813053668765,1.69,NdMg0.5Ti0.5O3,Nd_Mg,0.0,0.0,0.0
train,23.0,0.0,0.009584066154371317,0,1.4291709844559586,0.8241102522721481,0.0016794976688808585,0,1744.8375,0,0.0,4.0,0.06888865532375123,0.0,1.0058031088082906,0.0,0.0,0.6924893005004196,0.0033019007221670375,0.0,0,0.0446685408965698,11.124560126166369,3.16,0.0,0.49071765,0.1651969124388894,0.9403314591034302,0.4717246484085862,0.9403314591034302,1.0,1.34,0,0.14717936537829623,0.0,0.5181347150259067,0.0,1,2,2.0290287148909463,1.51725,1.0,4.0,1.0,2.1541968911917095,1.1138338159946535,0.0,0,0.5181347150259067,0.003560334772725624,0.02466854089656978,0.0,0.6360935072653644,1.0,9.767428954301787,27.57142857142857,0.938858,10.4088,0.16062176165803108,1.075268817204301,1.0,0.9403314591034302,0.0,0.02466854089656978,0.3639064927346356,0.08485137438130262,8.747094077442423,0.0,2.0108290155440414,0.2677298382880329,0.0,1,3.882362901554404,0,0.4872183725924508,0.41545668152789494,0.23728192,-0.0,7.521335880209374,0.6604145077720207,0.589898293018876,0,0.0,36.51329015544041,2.44,1.0,0.0,1.5,0.0,121.27311,3.0,0.0,-0.9769238,1.0,0.0,0.0,3.4412403762061725,0,0.9174311926605505,0.05966854089656981,1.637305699481865,Ca0.07Mg0.93TiO3,Ca_Mg,0.0,0.0,0.0
train,23.2,1.0,0.0,0,1.61,0.7922077922077921,6.799809024836084e-05,0,2499.75,0,0.0,4.0,0.0,0.0,2.8,1.0,0.0,-0.0,0.0,0.0,0,0.0016606249114615723,10.043624345641097,3.59,0.0,0.24901181,0.4613568752158023,0.9866606249114616,0.3821428571428572,0.9866606249114616,1.0,1.3,1,0.0,0.0,0.0,1.0,1,1,2.4299065420560746,1.5150000000000001,1.13,0.0,0.0,0.79,1.7751479289940826,0.0,0,0.0,0.00017793892775271993,0.0016606249114615723,1.13,0.5670898161093587,0.0,16.54152294426147,1.0,0.9797472,10.41,0.0,1.0,1.0,0.0,0.0,0.02166062491146159,0.4329101838906413,0.846993302953261,7.245075375000001,0.0,1.8299999999999998,0.00891833703168432,0.0,0,3.7330200000000002,0,0.0,0.46802325581395354,0.0,-0.0,10.48126473927854,0.535,-0.0,0,0.0,26.982,2.31,0.0,1.0,1.5,0.0,215.887,2.0,0.0,-0.32438305,0.0,0.0,0.0,6.891034451557516,0,5.0,0.013339375088538441,0.0,PrAlO3,Pr_Al,0.0,0.0,0.0
train,23.4,1.0,0.0,0,1.61,0.782051282051282,2.8174074318829365e-05,0,2541.0,0,0.0,4.0,0.0,0.0,3.3,1.0,0.0,-0.0,0.0,0.0,0,0.023586416576160674,10.043624345641097,4.09,0.0,0.1530146,0.5196429985212297,0.9914135834238393,0.3821428571428572,1.0085864165761607,1.0,1.36,1,0.0,0.0,0.0,1.0,1,1,2.542056074766355,1.54,1.1,0.0,0.0,0.79,1.6219723183391,0.0,0,0.0,7.372654961936656e-05,0.023586416576160674,1.1,0.5670898161093587,0.0,18.004278068381836,1.0,0.9953168,10.91,0.0,1.0,1.0,0.0,0.0,0.04358641657616069,0.4329101838906413,0.09454856533391923,7.245075375000001,0.0,1.8299999999999998,0.04470177863721947,0.0,0,3.77418,0,0.0,0.46802325581395354,0.0,-0.0,10.48126473927854,0.535,-0.0,0,0.0,26.982,2.34,0.0,0.0,1.5,0.0,213.88400000000001,2.0,0.0,-0.035726026,0.0,0.0,0.0,6.606163997042017,0,1.7741935483870968,0.00858641657616066,0.0,LaAlO3,La_Al,0.0,0.0,0.0
train,24.9,0.0,0.0,0,1.7327809999999997,0.6694976470588236,0.00044366984997391227,0,2634.63795,0,0.0,4.0,0.0,0.0,2.947243,0.0,0.0,1.599990589732031,0.00322103098975,0.0,0,0.04555553886932728,13.94513395790606,5.24,2634.63795,0.0,0.368949752408134,0.9694444611306727,0.47520392857142857,1.0305555388693273,1.0,1.61,0,0.07514414728199192,0.0,0.19998,0.0,1,5,2.4200136633069564,1.6727859999999999,0.89,0.0,0.0,2.2927570000000004,0.7715751707110065,1.0,0,0.4444,0.0009336409555949696,0.04555553886932728,0.0,0.517439597008016,0.0,16.892197969989333,1.0,0.0,13.562756999999998,0.0,1.0,1.0,0.0,0.4444,0.0655555388693273,0.482560402991984,0.010508678000408158,8.809277438691769,0.0,1.7072190000000003,0.20301579611098042,0.0,1,4.072317505999999,0,0.1938695033369119,0.5037154069767441,0.0,-0.0,0.0,0.6652855,1.866655688020703,0,1.0,108.62840789999998,2.55,0.0,0.0,1.5,0.0,293.95240789999997,6.0,1.0,0.0,1.0,1.0,0.0,7.227548393232464,0,1.421415616240526,0.03055553886932727,1.0478952,BaZn0.1667Co0.1667Ta0.2222Nb0.2222Sb0.2222O3,Ba_Zn,0.1667,0.0,1.0
train,25.0,0.0,4.288755135360715e-07,0,1.6266539999999998,0.7111160784313727,0.00031925557377171504,0,2837.505,1,0.0,4.0,0.07138532391180287,0.0,2.1166170000000006,0.0,0.0,0.6364910608887524,0.002449877487749999,0.0,0,0.04073253081222428,14.361112983662235,5.24,2837.505,0.34969595,0.7177417677585081,0.9742674691877757,0.4821403571428572,1.0257325308122243,1.0,1.61,0,0.0729784941593528,0.0,0.20001,0.0,1,2,2.3851975528762,1.89167,0.89,0.0,0.0,3.1233829999999996,0.7715751707110065,1.0,0,0.6667,0.0006621631420020711,0.04073253081222428,0.0,0.5604729114934223,0.0,24.44181087063879,1.0,1.0453836,14.393382999999998,1.6666666666627823e-05,2.0003000300030003,1.0,0.0,0.6667,0.060732530812224295,0.43952708850657773,0.01702192463875032,8.934126666013757,0.0,1.8133460000000001,0.18150910552688204,0.0,0,4.081756598,0,0.19486323651224702,0.47286453488372093,0.298715,-0.0,9.339454715141631,0.6749965,0.7072122898763916,0,1.0,140.28040049999998,2.55,0.0,0.0,1.5,0.0,325.6044005,3.0,1.0,0.6988638,1.0,1.0,0.0,7.95037905546101,0,1.0008563326782396,0.025732530812224264,1.0480524,BaCo0.3333Ta0.6667O3,Ba_Co,0.0,0.0,0.0
train,26.4,0.0,0.0,1,1.37,0.8483606557377049,0.0060351084802111096,0,2780.0,0,0.0,4.0,0.06252175823328772,0.0,0.06500000000000039,0.0,0.0,0.6931471805599453,0.015625,1.0,0,0.09009349632741781,14.652526381820334,3.16,0.0,1.1911294,0.2864146746680942,0.8949065036725822,0.5464285714285715,0.8949065036725822,1.0,1.34,0,0.03234937018015547,0.0,0.15,0.0,1,2,1.7516339869281046,1.7375,1.0,0.0,1.0,3.0949999999999998,1.1138338159946535,0.0,0,0.5,0.011044642970320984,0.07009349632741779,0.0,0.6574114107566109,0.0,14.107061877662197,1.0,0.8825993,12.285,0.0,1.0,1.0,0.8949065036725822,0.0,0.07009349632741779,0.3425885892433891,0.0009033959365177375,10.147842125,0.0,2.07,0.39702683181780174,0.0,0,3.98402,0,0.13423597555088732,0.3982558139534884,0.099667996,-0.0,7.997215915367378,0.765,0.8215077695525277,0,0.0,174.1035,2.44,1.0,0.0,1.5,0.0,262.17850000000004,3.0,0.0,-2.2796705,0.0,0.0,0.0,6.884484468965891,0,1.362862010221465,0.10509349632741782,0.474,CaEr0.5Ta0.5O3,Ca_Er,0.0,0.5,0.0
train,26.4,0.0,0.0,0,1.8655,0.617450980392157,0.0006704692499550692,0,2573.04,0,0.0,4.0,0.02887363029412397,0.0,2.625,0.0,0.0,1.0960673284468552,0.004317250000000001,0.0,0,0.052986545414049124,13.82214405359137,5.24,2573.04,0.52176404,0.559578381155671,0.9620134545859509,0.46464285714285714,1.037986545414049,1.0,1.61,0,0.15353623806637975,0.0,0.40499999999999997,0.0,1,3,2.475019215987702,1.8119999999999998,0.89,0.0,0.0,2.615,0.7715751707110065,1.0,0,0.3,0.0014429776324936154,0.052986545414049124,0.0,0.46192781905799374,0.0,21.14335346800004,1.0,1.0625138,13.885,0.0,1.0,1.0,0.0,0.3,0.07298654541404914,0.5380721809420063,0.004998314409900893,8.621430287625,0.0,1.5745,0.23651500643285428,0.0,1,4.057945999999999,0,0.3896154491073101,0.542296511627907,0.23130648,-0.0,10.390103251445058,0.6505,1.1529004491811365,0,1.0,101.58709999999999,2.55,0.0,0.0,1.5,0.0,286.9111,4.0,1.0,1.0393497,1.0,1.0,0.0,7.129637350930412,0,1.0325019995637317,0.03798654541404911,2.1222,BaTi0.3Zn0.35W0.35O3,Ba_Ti,0.35,0.0,1.0
